"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filtering is not available for the Form widget","9178","Filtering test","","Fri Mar 28 13:26:42 UTC 2025","passed","Fri Mar 28 13:26:51 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","filtration"
"","9559","The test for getting the value from the field","","Fri Mar 28 13:42:40 UTC 2025","passed","Fri Mar 28 13:42:49 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","read"
"Sorting is not available for the Form widget","8500","Sorting test","","Fri Mar 28 13:18:46 UTC 2025","passed","Fri Mar 28 13:18:55 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","sorting"
"Filtering is not available for the Form widget","10338","Filtering test","","Fri Mar 28 13:13:15 UTC 2025","passed","Fri Mar 28 13:13:25 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","11448","Required Message text Verification field test","","Fri Mar 28 13:28:56 UTC 2025","passed","Fri Mar 28 13:29:07 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","required"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11196","Run-time exception validation test","","Fri Mar 28 14:02:23 UTC 2025","passed","Fri Mar 28 14:02:35 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","runtimeException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9974","Required Message text Verification field test","","Fri Mar 28 13:37:42 UTC 2025","passed","Fri Mar 28 13:37:52 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","required"
"Filtering is not available for the Form widget","10047","Filtering test","","Fri Mar 28 13:27:49 UTC 2025","passed","Fri Mar 28 13:27:59 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9695","Run-time exception validation test","","Fri Mar 28 13:20:53 UTC 2025","passed","Fri Mar 28 13:21:03 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","runtimeException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10630","Required Message validation test for multiple fields","","Fri Mar 28 13:23:12 UTC 2025","passed","Fri Mar 28 13:23:23 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidation"
"","10610","The test for getting the value from the field","","Fri Mar 28 13:56:01 UTC 2025","passed","Fri Mar 28 13:56:12 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10669","Required Message validation test for one field","","Fri Mar 28 13:32:18 UTC 2025","passed","Fri Mar 28 13:32:29 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field, and then checks the value in the field with what should be set","10898","A test for setting a value in a field","","Fri Mar 28 13:35:48 UTC 2025","passed","Fri Mar 28 13:35:59 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12014","Run-time exception validation test","","Fri Mar 28 13:18:34 UTC 2025","passed","Fri Mar 28 13:18:46 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","runtimeException"
"The test sets the value in the field, and then checks the value in the field with what should be set","10842","A test for setting a value in a field","","Fri Mar 28 12:55:55 UTC 2025","passed","Fri Mar 28 12:56:06 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","edit"
"InfoWidget does not have a Hex field color for this type.","9135","A test to get the field color value in Hex format","","Fri Mar 28 13:46:15 UTC 2025","passed","Fri Mar 28 13:46:24 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10334","Required Message text Verification field test","","Fri Mar 28 13:25:00 UTC 2025","passed","Fri Mar 28 13:25:11 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","required"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12443","Business Exception Validation Test","","Fri Mar 28 14:00:02 UTC 2025","passed","Fri Mar 28 14:00:15 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","businessException"
"The test sets the value in the field, and then checks the value in the field with what should be set","10172","A test for setting a value in a field","","Fri Mar 28 13:11:29 UTC 2025","passed","Fri Mar 28 13:11:39 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","edit"
"DrillDown is not available for InfoWidget.","10443","The DrillDown test","","Fri Mar 28 13:54:16 UTC 2025","passed","Fri Mar 28 13:54:27 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10280","Required Message validation test for multiple fields","","Fri Mar 28 13:20:43 UTC 2025","passed","Fri Mar 28 13:20:53 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","9681","Test for getting the Placeholder value","","Fri Mar 28 13:22:42 UTC 2025","passed","Fri Mar 28 13:22:52 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","placeholder"
"The test checks for the disabled attribute","9044","A test to check the field for ""Read-only""","","Fri Mar 28 13:26:51 UTC 2025","passed","Fri Mar 28 13:27:01 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","readonly"
"Checking the url before the transition and after the transition/click on a special element","10486","The DrillDown test","","Fri Mar 28 13:13:04 UTC 2025","passed","Fri Mar 28 13:13:15 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","drillDown"
"","9247","The test for getting the value from the field","","Fri Mar 28 13:53:38 UTC 2025","passed","Fri Mar 28 13:53:47 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","read"
"Filtering is not available for InfoWidget.","10006","Filtering test","","Fri Mar 28 13:44:30 UTC 2025","passed","Fri Mar 28 13:44:40 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","filtration"
"Filtering is not available for InfoWidget.","9519","Filtering test","","Fri Mar 28 13:57:25 UTC 2025","passed","Fri Mar 28 13:57:35 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","filtration"
"The Hint field type is always read-only","10418","A test to check the field for ""Read-only""","","Fri Mar 28 13:04:21 UTC 2025","passed","Fri Mar 28 13:04:32 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","readonly"
"DrillDown is not available for InfoWidget.","10490","The DrillDown test","","Fri Mar 28 13:41:00 UTC 2025","passed","Fri Mar 28 13:41:10 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","drillDown"
"The test checks the list of buttons","8285","Test getting all widget buttons","","Fri Mar 28 13:20:34 UTC 2025","passed","Fri Mar 28 13:20:43 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","getButtons"
"Filtering is not available for InfoWidget.","8678","Filtering test","","Fri Mar 28 13:43:26 UTC 2025","passed","Fri Mar 28 13:43:35 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9908","Required Message text Verification field test","","Fri Mar 28 12:55:34 UTC 2025","passed","Fri Mar 28 12:55:44 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","required"
"The test gets the value from the placeholder attribute and returns it in String format","9983","Test for getting the Placeholder value","","Fri Mar 28 13:30:25 UTC 2025","passed","Fri Mar 28 13:30:35 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11095","Run-time exception validation test","","Fri Mar 28 13:34:09 UTC 2025","passed","Fri Mar 28 13:34:20 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","runtimeException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11757","Required Message validation test for multiple fields","","Fri Mar 28 14:02:35 UTC 2025","passed","Fri Mar 28 14:02:46 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","fieldLevelValidation"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12089","Required Message validation test for multiple fields","","Fri Mar 28 13:36:33 UTC 2025","passed","Fri Mar 28 13:36:45 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","fieldLevelValidation"
"The test deletes the value by checking the autocomplete in a blank field","12057","Auto-completion test after cleaning","","Fri Mar 28 13:07:28 UTC 2025","passed","Fri Mar 28 13:07:40 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","nullable"
"The test gets the value from the placeholder attribute and returns it in String format","8988","Test for getting the Placeholder value","","Fri Mar 28 13:11:48 UTC 2025","passed","Fri Mar 28 13:11:57 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","placeholder"
"Sorting is not available for InfoWidget.","10177","Sorting test","","Fri Mar 28 13:50:49 UTC 2025","passed","Fri Mar 28 13:51:00 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","sorting"
"DrillDown is not available for InfoWidget.","10239","The DrillDown test","","Fri Mar 28 13:48:02 UTC 2025","passed","Fri Mar 28 13:48:12 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","drillDown"
"Sorting is not available for the Form widget","11380","Sorting test","","Fri Mar 28 13:01:35 UTC 2025","passed","Fri Mar 28 13:01:46 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","10001","Test for getting the Placeholder value","","Fri Mar 28 13:06:33 UTC 2025","passed","Fri Mar 28 13:06:43 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","placeholder"
"","11213","A test to check the options of the drop-down list","","Fri Mar 28 13:01:57 UTC 2025","passed","Fri Mar 28 13:02:09 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","options"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11714","Run-time exception validation test","","Fri Mar 28 13:10:01 UTC 2025","passed","Fri Mar 28 13:10:13 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","runtimeException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9563","Required Message validation test for one field","","Fri Mar 28 13:19:20 UTC 2025","passed","Fri Mar 28 13:19:30 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","10917","Run-time exception validation test","","Fri Mar 28 13:31:15 UTC 2025","passed","Fri Mar 28 13:31:26 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","runtimeException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","12070","Required Message text Verification field test","","Fri Mar 28 13:32:29 UTC 2025","passed","Fri Mar 28 13:32:41 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","required"
"The test sets the value in the field, and then checks the value in the field with what should be set","11532","A test for setting a value in a field","","Fri Mar 28 12:58:19 UTC 2025","passed","Fri Mar 28 12:58:30 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","edit"
"","9641","Test to get the name of the downloaded file","","Fri Mar 28 13:46:43 UTC 2025","passed","Fri Mar 28 13:46:53 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
"Filtering is not available for the Form widget","11070","Filtering test","","Fri Mar 28 13:08:04 UTC 2025","passed","Fri Mar 28 13:08:15 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","11551","Required Message text Verification field test","","Fri Mar 28 12:57:55 UTC 2025","passed","Fri Mar 28 12:58:06 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","required"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9758","A test to get the field color value in Hex format","","Fri Mar 28 13:22:32 UTC 2025","passed","Fri Mar 28 13:22:42 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","color"
"","11365","A test to get a value for a multifield hint","","Fri Mar 28 13:12:31 UTC 2025","passed","Fri Mar 28 13:12:43 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues"
"Sorting is not available for InfoWidget.","8525","Sorting test","","Fri Mar 28 13:52:00 UTC 2025","passed","Fri Mar 28 13:52:09 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","sorting"
"Sorting is not available for InfoWidget.","8851","Sorting test","","Fri Mar 28 13:43:08 UTC 2025","passed","Fri Mar 28 13:43:17 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","sorting"
"The method returns Option-Status pairs, for all. The test checks each pair.","10816","Test to check the status of all options","","Fri Mar 28 13:33:36 UTC 2025","passed","Fri Mar 28 13:33:47 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOptions"
"Info Widget is always read-only","8754","A test to check the field for ""Read-only""","","Fri Mar 28 13:43:35 UTC 2025","passed","Fri Mar 28 13:43:44 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","readonly"
"Filtering is not available for InfoWidget.","9402","Filtering test","","Fri Mar 28 13:45:47 UTC 2025","passed","Fri Mar 28 13:45:57 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","filtration"
"Info Widget is always read-only","8386","A test to check the field for ""Read-only""","","Fri Mar 28 13:47:18 UTC 2025","passed","Fri Mar 28 13:47:27 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","readonly"
"Filtering is not available for InfoWidget.","8303","Filtering test","","Fri Mar 28 13:40:16 UTC 2025","passed","Fri Mar 28 13:40:24 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","filtration"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11743","Required Message validation test for multiple fields","","Fri Mar 28 13:01:13 UTC 2025","passed","Fri Mar 28 13:01:25 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","fieldLevelValidation"
"The test sets all the values in the field, then checks the list with the expected value.","18050","Test to set all values in the field","","Fri Mar 28 13:30:35 UTC 2025","passed","Fri Mar 28 13:30:53 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set_all"
"Filtering is not available for InfoWidget.","8583","Filtering test","","Fri Mar 28 13:52:18 UTC 2025","passed","Fri Mar 28 13:52:26 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","filtration"
"The InfoWidget doesn't have a Placeholder.","8953","Test for getting the Placeholder value","","Fri Mar 28 13:59:07 UTC 2025","passed","Fri Mar 28 13:59:16 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","placeholder"
"Info Widget is always read-only","9177","A test to check the field for ""Read-only""","","Fri Mar 28 13:45:57 UTC 2025","passed","Fri Mar 28 13:46:06 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readonly"
"The test sets the value in the field via Popup using a unique id, and then checks the value in the field with what needs to be set","10203","A test for setting a value in a field","","Fri Mar 28 13:25:22 UTC 2025","passed","Fri Mar 28 13:25:32 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","edit"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11691","Confirmation Popup Validation Test","","Fri Mar 28 13:33:24 UTC 2025","passed","Fri Mar 28 13:33:36 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","confirm"
"Sorting is not available for InfoWidget.","11206","Sorting test","","Fri Mar 28 13:56:33 UTC 2025","passed","Fri Mar 28 13:56:44 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","sorting"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11639","Confirmation Popup Validation Test","","Fri Mar 28 12:56:25 UTC 2025","passed","Fri Mar 28 12:56:37 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","confirm"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9007","A test to get the field color value in Hex format","","Fri Mar 28 13:11:39 UTC 2025","passed","Fri Mar 28 13:11:48 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","color"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10227","A test to get the field color value in Hex format","","Fri Mar 28 13:33:04 UTC 2025","passed","Fri Mar 28 13:33:14 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","color"
"DrillDown is not available for InfoWidget.","10342","The DrillDown test","","Fri Mar 28 13:51:00 UTC 2025","passed","Fri Mar 28 13:51:10 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","drillDown"
"Getting a Placeholder is not available","10383","Test for getting the Placeholder value","","Fri Mar 28 13:04:52 UTC 2025","passed","Fri Mar 28 13:05:03 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","11432","Business Exception Validation Test","","Fri Mar 28 13:29:07 UTC 2025","passed","Fri Mar 28 13:29:19 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","businessException"
"Sorting is not available for the Form widget","33643","Sorting test","","Fri Mar 28 12:54:20 UTC 2025","passed","Fri Mar 28 12:54:53 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8912","A test to get the field color value in Hex format","","Fri Mar 28 13:58:58 UTC 2025","passed","Fri Mar 28 13:59:07 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10554","Required Message text Verification field test","","Fri Mar 28 13:21:51 UTC 2025","passed","Fri Mar 28 13:22:02 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","required"
"The test sets several values in the field, then checks the list with the expected value.","21184","A test for setting multiple values in a field","","Fri Mar 28 13:28:24 UTC 2025","passed","Fri Mar 28 13:28:46 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set"
"DrillDown is not available for InfoWidget.","9237","The DrillDown test","","Fri Mar 28 13:45:28 UTC 2025","passed","Fri Mar 28 13:45:38 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","drillDown"
"The test checks for the disabled attribute","8404","A test to check the field for ""Read-only""","","Fri Mar 28 13:19:12 UTC 2025","passed","Fri Mar 28 13:19:20 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10681","A test to get the field color value in Hex format","","Fri Mar 28 13:35:59 UTC 2025","passed","Fri Mar 28 13:36:10 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","color"
"Sorting is not available for InfoWidget.","8104","Sorting test","","Fri Mar 28 13:39:02 UTC 2025","passed","Fri Mar 28 13:39:10 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9822","A test to get the field color value in Hex format","","Fri Mar 28 13:48:42 UTC 2025","passed","Fri Mar 28 13:48:52 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","color"
"Sorting is not available for InfoWidget.","9206","Sorting test","","Fri Mar 28 13:45:19 UTC 2025","passed","Fri Mar 28 13:45:28 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10665","Run-time exception validation test","","Fri Mar 28 13:12:21 UTC 2025","passed","Fri Mar 28 13:12:31 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","runtimeException"
"InfoWidget does not have a Hex field color for this type.","9892","A test to get the field color value in Hex format","","Fri Mar 28 13:45:00 UTC 2025","passed","Fri Mar 28 13:45:09 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","color"
"Filtering is not available for the Form widget","9550","Filtering test","","Fri Mar 28 12:55:03 UTC 2025","passed","Fri Mar 28 12:55:13 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","filtration"
"Info Widget is always read-only","10100","A test to check the field for ""Read-only""","","Fri Mar 28 13:51:20 UTC 2025","passed","Fri Mar 28 13:51:30 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","readonly"
"Sorting is not available for InfoWidget.","10439","Sorting test","","Fri Mar 28 13:54:06 UTC 2025","passed","Fri Mar 28 13:54:16 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8563","A test to get the field color value in Hex format","","Fri Mar 28 13:52:44 UTC 2025","passed","Fri Mar 28 13:52:52 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","color"
"Filtering is not available for the Form widget","9727","Filtering test","","Fri Mar 28 13:24:51 UTC 2025","passed","Fri Mar 28 13:25:00 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","filtration"
