"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Getting the field color is not available","31422","A test to get the field color value in Hex format","","Mon Mar 31 13:55:23 UTC 2025","passed","Mon Mar 31 13:55:55 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","color"
"Info Widget is always read-only","33409","A test to check the field for ""Read-only""","","Mon Mar 31 14:12:02 UTC 2025","passed","Mon Mar 31 14:12:35 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","readonly"
"Info Widget is always read-only","46370","A test to check the field for ""Read-only""","","Mon Mar 31 14:13:32 UTC 2025","passed","Mon Mar 31 14:14:18 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","readonly"
"","55169","The test for getting the value from the field","","Mon Mar 31 14:16:45 UTC 2025","passed","Mon Mar 31 14:17:40 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","read"
"The test gets the value from the placeholder attribute and returns it in String format","44341","Test for getting the Placeholder value","","Mon Mar 31 13:51:02 UTC 2025","passed","Mon Mar 31 13:51:47 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","placeholder"
"Sorting is not available for the Form widget","160500","Sorting test","","Mon Mar 31 13:41:02 UTC 2025","passed","Mon Mar 31 13:43:42 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","27613","Run-time exception validation test","","Mon Mar 31 14:20:03 UTC 2025","passed","Mon Mar 31 14:20:31 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","runtimeException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","60785","Required Message validation test for one field","","Mon Mar 31 13:48:39 UTC 2025","passed","Mon Mar 31 13:49:39 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidationAnnotation"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","52517","Required Message text Verification field test","","Mon Mar 31 13:47:53 UTC 2025","passed","Mon Mar 31 13:48:46 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","required"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","45650","A test to get the field color value in Hex format","","Mon Mar 31 14:11:29 UTC 2025","passed","Mon Mar 31 14:12:15 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","color"
"The test checks for the disabled attribute","41324","A test to check the field for ""Read-only""","","Mon Mar 31 13:44:26 UTC 2025","passed","Mon Mar 31 13:45:08 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","readonly"
"","46815","The test for getting the value from the field","","Mon Mar 31 14:16:49 UTC 2025","passed","Mon Mar 31 14:17:36 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","read"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","47527","Required Message validation test for multiple fields","","Mon Mar 31 13:55:27 UTC 2025","passed","Mon Mar 31 13:56:15 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidation"
"Filtering is not available for InfoWidget.","41876","Filtering test","","Mon Mar 31 14:08:59 UTC 2025","passed","Mon Mar 31 14:09:41 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","53264","Required Message text Verification field test","","Mon Mar 31 13:51:18 UTC 2025","passed","Mon Mar 31 13:52:12 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","required"
"The InfoWidget doesn't have a Placeholder..","10748","Test for getting the Placeholder value","","Mon Mar 31 14:21:09 UTC 2025","passed","Mon Mar 31 14:21:19 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","61013","Confirmation Popup Validation Test","","Mon Mar 31 14:09:00 UTC 2025","passed","Mon Mar 31 14:10:01 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","confirm"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","46767","A test to get the field color value in Hex format","","Mon Mar 31 14:14:33 UTC 2025","passed","Mon Mar 31 14:15:20 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","color"
"Checking the url before the transition and after the transition/click on a special element","41762","The DrillDown test","","Mon Mar 31 13:43:44 UTC 2025","passed","Mon Mar 31 13:44:26 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","drillDown"
"The Hint field type is always read-only","49446","A test to check the field for ""Read-only""","","Mon Mar 31 13:45:33 UTC 2025","passed","Mon Mar 31 13:46:22 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","readonly"
"DrillDown is not available for InfoWidget.","46228","The DrillDown test","","Mon Mar 31 14:08:29 UTC 2025","passed","Mon Mar 31 14:09:15 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","78202","The DrillDown test","","Mon Mar 31 13:42:39 UTC 2025","passed","Mon Mar 31 13:43:57 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","58363","A test to get the field color value in Hex format","","Mon Mar 31 13:52:17 UTC 2025","passed","Mon Mar 31 13:53:15 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","71090","Run-time exception validation test","","Mon Mar 31 13:55:54 UTC 2025","passed","Mon Mar 31 13:57:05 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","runtimeException"
"The test gets the value from the placeholder attribute and returns it in String format","33741","Test for getting the Placeholder value","","Mon Mar 31 13:49:16 UTC 2025","passed","Mon Mar 31 13:49:50 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","32743","A test to get the field color value in Hex format","","Mon Mar 31 13:47:55 UTC 2025","passed","Mon Mar 31 13:48:27 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","color"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","62278","Confirmation Popup Validation Test","","Mon Mar 31 14:09:51 UTC 2025","passed","Mon Mar 31 14:10:53 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","confirm"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","66641","Run-time exception validation test","","Mon Mar 31 13:56:32 UTC 2025","passed","Mon Mar 31 13:57:39 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","runtimeException"
"The test sets the value in the field, and then checks the value in the field with what should be set","39804","A test for setting a value in a field","","Mon Mar 31 13:47:15 UTC 2025","passed","Mon Mar 31 13:47:55 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","edit"
"The test sets the value in the field, and then checks the value in the field with what should be set","44547","A test for setting a value in a field","","Mon Mar 31 13:49:38 UTC 2025","passed","Mon Mar 31 13:50:23 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","edit"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","39672","Required Message validation test for multiple fields","","Mon Mar 31 14:19:24 UTC 2025","passed","Mon Mar 31 14:20:03 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","64833","Confirmation Popup Validation Test","","Mon Mar 31 13:54:16 UTC 2025","passed","Mon Mar 31 13:55:21 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","confirm"
"","33516","The test for getting the value from the field","","Mon Mar 31 14:12:35 UTC 2025","passed","Mon Mar 31 14:13:09 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","read"
"Checking the url before the transition and after the transition/click on a special element","98214","The DrillDown test","","Mon Mar 31 13:42:37 UTC 2025","passed","Mon Mar 31 13:44:15 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","drillDown"
"Sorting is not available for InfoWidget.","103761","Sorting test","","Mon Mar 31 14:17:37 UTC 2025","passed","Mon Mar 31 14:19:21 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","33600","Run-time exception validation test","","Mon Mar 31 13:50:19 UTC 2025","passed","Mon Mar 31 13:50:52 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","runtimeException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","46626","Business Exception Validation Test","","Mon Mar 31 13:46:48 UTC 2025","passed","Mon Mar 31 13:47:35 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","businessException"
"Filtering is not available for the Form widget","49770","Filtering test","","Mon Mar 31 13:43:58 UTC 2025","passed","Mon Mar 31 13:44:48 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","filtration"
"Filtering is not available for the Form widget","50221","Filtering test","","Mon Mar 31 13:48:35 UTC 2025","passed","Mon Mar 31 13:49:26 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","41828","A test to get the field color value in Hex format","","Mon Mar 31 13:48:55 UTC 2025","passed","Mon Mar 31 13:49:37 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","color"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","75145","Confirmation Popup Validation Test","","Mon Mar 31 13:58:01 UTC 2025","passed","Mon Mar 31 13:59:16 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","confirm"
"The test gets the value from the placeholder attribute and returns it in String format","46332","Test for getting the Placeholder value","","Mon Mar 31 14:00:16 UTC 2025","passed","Mon Mar 31 14:01:02 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","placeholder"
"Info Widget is always read-only","11740","A test to check the field for ""Read-only""","","Mon Mar 31 14:20:44 UTC 2025","passed","Mon Mar 31 14:20:55 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","readonly"
"A test to get the value from the field. MultiValueHover is always read-only, so it is impossible to set the value","49569","A test for setting a value in a field","","Mon Mar 31 13:46:22 UTC 2025","passed","Mon Mar 31 13:47:12 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","edit"
"Getting a Placeholder is not available","49200","Test for getting the Placeholder value","","Mon Mar 31 13:44:43 UTC 2025","passed","Mon Mar 31 13:45:33 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","placeholder"
"The test sets the value in the field, and then checks the value in the field with what should be set. The Number Digits class is used for numbers with a fractional part.","76114","A test for entering numbers with a fractional part using the PercentDigits class","","Mon Mar 31 13:45:44 UTC 2025","passed","Mon Mar 31 13:47:00 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","digits"
"Info Widget is always read-only","45445","A test to check the field for ""Read-only""","","Mon Mar 31 14:09:59 UTC 2025","passed","Mon Mar 31 14:10:44 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","readonly"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","54509","Required Message text Verification field test","","Mon Mar 31 13:56:33 UTC 2025","passed","Mon Mar 31 13:57:27 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","required"
"","61549","The test for getting the value from the field","","Mon Mar 31 14:02:07 UTC 2025","passed","Mon Mar 31 14:03:08 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","read"
"Filtering is not available for InfoWidget.","15578","Filtering test","","Mon Mar 31 14:20:28 UTC 2025","passed","Mon Mar 31 14:20:44 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","49336","The DrillDown test","","Mon Mar 31 13:54:05 UTC 2025","passed","Mon Mar 31 13:54:54 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set","45409","A test for setting a value in a field","","Mon Mar 31 13:47:35 UTC 2025","passed","Mon Mar 31 13:48:20 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","64538","Run-time exception validation test","","Mon Mar 31 13:53:07 UTC 2025","passed","Mon Mar 31 13:54:12 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","runtimeException"
"Sorting is not available for InfoWidget.","98855","Sorting test","","Mon Mar 31 14:15:32 UTC 2025","passed","Mon Mar 31 14:17:11 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","60086","Required Message text Verification field test","","Mon Mar 31 13:48:37 UTC 2025","passed","Mon Mar 31 13:49:37 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","required"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","70561","Required Message validation test for multiple fields","","Mon Mar 31 13:52:48 UTC 2025","passed","Mon Mar 31 13:53:59 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidation"
"Checking the url before the transition and after the transition/click on a special element","54544","The DrillDown test","","Mon Mar 31 13:58:08 UTC 2025","passed","Mon Mar 31 13:59:03 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","drillDown"
"The test gets the value from the placeholder attribute and returns it in String format","44147","Test for getting the Placeholder value","","Mon Mar 31 13:49:37 UTC 2025","passed","Mon Mar 31 13:50:21 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","placeholder"
"The test checks for the disabled attribute","25095","A test to check the field for ""Read-only""","","Mon Mar 31 13:49:47 UTC 2025","passed","Mon Mar 31 13:50:12 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","readonly"
"Info Widget is always read-only","38483","A test to check the field for ""Read-only""","","Mon Mar 31 14:17:12 UTC 2025","passed","Mon Mar 31 14:17:50 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","readonly"
"Filtering is not available for the Form widget","43428","Filtering test","","Mon Mar 31 13:59:35 UTC 2025","passed","Mon Mar 31 14:00:18 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","59016","Business Exception Validation Test","","Mon Mar 31 13:49:37 UTC 2025","passed","Mon Mar 31 13:50:37 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","businessException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","39758","A test to get the field color value in Hex format","","Mon Mar 31 13:56:59 UTC 2025","passed","Mon Mar 31 13:57:39 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","color"
"","30129","The test for getting the value from the field","","Mon Mar 31 14:16:44 UTC 2025","passed","Mon Mar 31 14:17:14 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","read"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","61809","Run-time exception validation test","","Mon Mar 31 13:53:59 UTC 2025","passed","Mon Mar 31 13:55:01 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","runtimeException"
"Sorting is not available for the Form widget","38744","Sorting test","","Mon Mar 31 13:52:03 UTC 2025","passed","Mon Mar 31 13:52:41 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","56772","A test to get the field color value in Hex format","","Mon Mar 31 14:08:37 UTC 2025","passed","Mon Mar 31 14:09:34 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","color"
"","29162","The test for getting the value from the field","","Mon Mar 31 14:20:05 UTC 2025","passed","Mon Mar 31 14:20:34 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","38321","A test to get the field color value in Hex format","","Mon Mar 31 13:48:38 UTC 2025","passed","Mon Mar 31 13:49:16 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","color"
"Filtering is not available for InfoWidget.","33757","Filtering test","","Mon Mar 31 14:11:28 UTC 2025","passed","Mon Mar 31 14:12:02 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","35200","Required Message text Verification field test","","Mon Mar 31 13:45:52 UTC 2025","passed","Mon Mar 31 13:46:27 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","required"
"DrillDown is not available for InfoWidget.","55784","The DrillDown test","","Mon Mar 31 14:11:49 UTC 2025","passed","Mon Mar 31 14:12:45 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","drillDown"
"The test checks for the disabled attribute","47561","A test to check the field for ""Read-only""","","Mon Mar 31 13:47:51 UTC 2025","passed","Mon Mar 31 13:48:39 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","readonly"
"Sorting is not available for InfoWidget.","95789","Sorting test","","Mon Mar 31 14:17:52 UTC 2025","passed","Mon Mar 31 14:19:28 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","sorting"
"DrillDown is not available for InfoWidget.","46771","The DrillDown test","","Mon Mar 31 14:10:15 UTC 2025","passed","Mon Mar 31 14:11:01 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","drillDown"
"Sorting is not available for the Form widget","97020","Sorting test","","Mon Mar 31 13:56:29 UTC 2025","passed","Mon Mar 31 13:58:06 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","sorting"
"Filtering is not available for InfoWidget.","65844","Filtering test","","Mon Mar 31 14:14:43 UTC 2025","passed","Mon Mar 31 14:15:49 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","filtration"
"Filtering is not available for the Form widget","43826","Filtering test","","Mon Mar 31 13:54:00 UTC 2025","passed","Mon Mar 31 13:54:44 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","filtration"
"Filtering is not available for InfoWidget.","136878","Filtering test","","Mon Mar 31 14:02:16 UTC 2025","passed","Mon Mar 31 14:04:33 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","filtration"
"Drill Down is not available for InfoWidget.","32454","The DrillDown test","","Mon Mar 31 14:19:30 UTC 2025","passed","Mon Mar 31 14:20:02 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","drillDown"
"Filtering is not available for InfoWidget.","24417","Filtering test","","Mon Mar 31 14:20:02 UTC 2025","passed","Mon Mar 31 14:20:27 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","filtration"
"InfoWidget does not have a Hex field color for this type.","29825","A test to get the field color value in Hex format","","Mon Mar 31 14:19:58 UTC 2025","passed","Mon Mar 31 14:20:27 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","color"
"Sorting is not available for InfoWidget.","71367","Sorting test","","Mon Mar 31 14:09:38 UTC 2025","passed","Mon Mar 31 14:10:50 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","sorting"
"Drill Down is not available for InfoWidget.","28202","The DrillDown test","","Mon Mar 31 14:00:17 UTC 2025","passed","Mon Mar 31 14:00:45 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","39336","A test to get the field color value in Hex format","","Mon Mar 31 14:18:36 UTC 2025","passed","Mon Mar 31 14:19:15 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","56626","Business Exception Validation Test","","Mon Mar 31 13:47:07 UTC 2025","passed","Mon Mar 31 13:48:03 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","businessException"
"Info Widget is always read-only","55952","A test to check the field for ""Read-only""","","Mon Mar 31 14:09:34 UTC 2025","passed","Mon Mar 31 14:10:29 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","readonly"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","61291","Required Message validation test for multiple fields","","Mon Mar 31 13:54:52 UTC 2025","passed","Mon Mar 31 13:55:54 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","fieldLevelValidation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","84292","Required Message validation test for one field","","Mon Mar 31 14:00:37 UTC 2025","passed","Mon Mar 31 14:02:02 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidationAnnotation"
"DrillDown is not available for InfoWidget.","64824","The DrillDown test","","Mon Mar 31 14:13:38 UTC 2025","passed","Mon Mar 31 14:14:43 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","drillDown"
"Filtering is not available for InfoWidget.","51713","Filtering test","","Mon Mar 31 14:17:20 UTC 2025","passed","Mon Mar 31 14:18:11 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","filtration"
