"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filtering is not available for the Form widget","9721","Filtering test","","Wed Mar 26 13:33:18 UTC 2025","passed","Wed Mar 26 13:33:28 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","filtration"
"Filtering is not available for InfoWidget.","10052","Filtering test","","Wed Mar 26 13:57:01 UTC 2025","passed","Wed Mar 26 13:57:11 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","filtration"
"Filtering is not available for InfoWidget.","9592","Filtering test","","Wed Mar 26 14:05:56 UTC 2025","passed","Wed Mar 26 14:06:05 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","11316","A test to get the field color value in Hex format","","Wed Mar 26 14:13:04 UTC 2025","passed","Wed Mar 26 14:13:15 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","color"
"Info Widget is always read-only","9815","A test to check the field for ""Read-only""","","Wed Mar 26 13:54:57 UTC 2025","passed","Wed Mar 26 13:55:07 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","readonly"
"DrillDown is not available for InfoWidget.","9964","The DrillDown test","","Wed Mar 26 13:56:51 UTC 2025","passed","Wed Mar 26 13:57:01 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","11746","Required Message text Verification field test","","Wed Mar 26 13:20:49 UTC 2025","passed","Wed Mar 26 13:21:01 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","required"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10002","A test to get the field color value in Hex format","","Wed Mar 26 13:42:13 UTC 2025","passed","Wed Mar 26 13:42:23 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","color"
"Sorting is not available for InfoWidget.","10310","Sorting test","","Wed Mar 26 13:56:40 UTC 2025","passed","Wed Mar 26 13:56:51 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","sorting"
"Filtering is not available for InfoWidget.","9047","Filtering test","","Wed Mar 26 14:11:18 UTC 2025","passed","Wed Mar 26 14:11:27 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12846","Business Exception Validation Test","","Wed Mar 26 13:21:01 UTC 2025","passed","Wed Mar 26 13:21:14 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","businessException"
"Sorting is not available for the Form widget","10886","Sorting test","","Wed Mar 26 13:46:47 UTC 2025","passed","Wed Mar 26 13:46:58 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","sorting"
"DrillDown is not available for InfoWidget.","9239","The DrillDown test","","Wed Mar 26 13:55:46 UTC 2025","passed","Wed Mar 26 13:55:55 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","20266","Business Exception Validation Test","","Wed Mar 26 14:18:51 UTC 2025","failed","Wed Mar 26 14:19:11 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","businessException"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","14815","Confirmation Popup Validation Test","","Wed Mar 26 13:15:48 UTC 2025","passed","Wed Mar 26 13:16:03 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","confirm"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9964","A test to get the field color value in Hex format","","Wed Mar 26 13:55:17 UTC 2025","passed","Wed Mar 26 13:55:27 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9718","Business Exception Validation Test","","Wed Mar 26 13:31:33 UTC 2025","passed","Wed Mar 26 13:31:43 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","businessException"
"Sorting is not available for the Form widget","9750","Sorting test","","Wed Mar 26 13:32:58 UTC 2025","passed","Wed Mar 26 13:33:08 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","sorting"
"Filtering is not available for the Form widget","9998","Filtering test","","Wed Mar 26 13:39:55 UTC 2025","passed","Wed Mar 26 13:40:05 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","filtration"
"Info Widget is always read-only","8203","A test to check the field for ""Read-only""","","Wed Mar 26 13:51:49 UTC 2025","passed","Wed Mar 26 13:51:58 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","readonly"
"Filtering is not available for the Form widget","11459","Filtering test","","Wed Mar 26 14:12:28 UTC 2025","passed","Wed Mar 26 14:12:39 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","filtration"
"","9857","Test to get the name of the downloaded file","","Wed Mar 26 13:59:18 UTC 2025","passed","Wed Mar 26 13:59:28 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
"Sorting is not available for InfoWidget.","9346","Sorting test","","Wed Mar 26 14:05:37 UTC 2025","passed","Wed Mar 26 14:05:46 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","sorting"
"Filtering is not available for the Form widget","9071","Filtering test","","Wed Mar 26 13:22:45 UTC 2025","passed","Wed Mar 26 13:22:54 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","filtration"
"Info Widget is always read-only","9944","A test to check the field for ""Read-only""","","Wed Mar 26 14:10:19 UTC 2025","passed","Wed Mar 26 14:10:29 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","readonly"
"The test checks the status of one option, whether it is selected or not","11262","A test to check the status of one option","","Wed Mar 26 13:46:36 UTC 2025","passed","Wed Mar 26 13:46:47 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOption"
"The InfoWidget doesn't have a Placeholder..","9860","Test for getting the Placeholder value","","Wed Mar 26 14:10:49 UTC 2025","passed","Wed Mar 26 14:10:59 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","placeholder"
"Info Widget is always read-only","10519","A test to check the field for ""Read-only""","","Wed Mar 26 14:03:54 UTC 2025","passed","Wed Mar 26 14:04:04 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","readonly"
"The test checks for the disabled attribute","10380","A test to check the field for ""Read-only""","","Wed Mar 26 13:44:20 UTC 2025","passed","Wed Mar 26 13:44:31 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11538","Run-time exception validation test","","Wed Mar 26 13:38:15 UTC 2025","passed","Wed Mar 26 13:38:27 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","runtimeException"
"DrillDown is not available for InfoWidget.","21459","The DrillDown test","","Wed Mar 26 14:18:29 UTC 2025","failed","Wed Mar 26 14:18:51 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11209","Required Message validation test for multiple fields","","Wed Mar 26 13:46:13 UTC 2025","passed","Wed Mar 26 13:46:25 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","9326","Test for getting the Placeholder value","","Wed Mar 26 13:24:13 UTC 2025","passed","Wed Mar 26 13:24:23 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","placeholder"
"Info Widget is always read-only","9578","A test to check the field for ""Read-only""","","Wed Mar 26 13:58:30 UTC 2025","passed","Wed Mar 26 13:58:40 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readonly"
"","8736","The test for getting the value from the field","","Wed Mar 26 14:05:10 UTC 2025","passed","Wed Mar 26 14:05:19 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","read"
"The InfoWidget doesn't have a Placeholder.","9579","Test for getting the Placeholder value","","Wed Mar 26 13:55:27 UTC 2025","passed","Wed Mar 26 13:55:37 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","placeholder"
"Filtering is not available for InfoWidget.","10848","Filtering test","","Wed Mar 26 14:08:20 UTC 2025","passed","Wed Mar 26 14:08:31 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","11443","A test to get the field color value in Hex format","","Wed Mar 26 13:21:26 UTC 2025","passed","Wed Mar 26 13:21:37 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10202","Business Exception Validation Test","","Wed Mar 26 13:33:59 UTC 2025","passed","Wed Mar 26 13:34:09 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","businessException"
"Checking the url before the transition and after the transition/click on a special element","9855","The DrillDown test","","Wed Mar 26 13:36:30 UTC 2025","passed","Wed Mar 26 13:36:40 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set","12709","A test for setting a value in a field","","Wed Mar 26 14:13:27 UTC 2025","passed","Wed Mar 26 14:13:39 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","edit"
"Sorting is not available for InfoWidget.","10354","Sorting test","","Wed Mar 26 14:03:22 UTC 2025","passed","Wed Mar 26 14:03:32 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","sorting"
"Filtering is not available for InfoWidget.","8191","Filtering test","","Wed Mar 26 13:51:41 UTC 2025","passed","Wed Mar 26 13:51:49 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","filtration"
"The test gets the value from the placeholder attribute and returns it in String format","9744","Test for getting the Placeholder value","","Wed Mar 26 13:18:43 UTC 2025","passed","Wed Mar 26 13:18:53 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","placeholder"
"Sorting is not available for InfoWidget.","10701","Sorting test","","Wed Mar 26 13:53:13 UTC 2025","passed","Wed Mar 26 13:53:24 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","sorting"
"The test checks for the disabled attribute","11031","A test to check the field for ""Read-only""","","Wed Mar 26 13:25:51 UTC 2025","passed","Wed Mar 26 13:26:02 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","readonly"
"The test checks for the disabled attribute","9172","A test to check the field for ""Read-only""","","Wed Mar 26 13:23:04 UTC 2025","passed","Wed Mar 26 13:23:14 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","readonly"
"A test to get the value from the field. MultiValueHover is always read-only, so it is impossible to set the value","11235","A test for setting a value in a field","","Wed Mar 26 13:16:39 UTC 2025","passed","Wed Mar 26 13:16:51 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","edit"
"Filtering is not available for the Form widget","9810","Filtering test","","Wed Mar 26 13:17:31 UTC 2025","passed","Wed Mar 26 13:17:41 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","filtration"
"The test checks the list of options that the method returns, with the expected result","10801","Test to get a list of options","","Wed Mar 26 14:14:49 UTC 2025","passed","Wed Mar 26 14:15:00 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","getListOptions"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","13305","Business Exception Validation Test","","Wed Mar 26 14:12:15 UTC 2025","passed","Wed Mar 26 14:12:28 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","businessException"
"Info Widget is always read-only","8721","A test to check the field for ""Read-only""","","Wed Mar 26 13:59:54 UTC 2025","passed","Wed Mar 26 14:00:03 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","readonly"
"Sorting is not available for InfoWidget.","9194","Sorting test","","Wed Mar 26 14:10:59 UTC 2025","passed","Wed Mar 26 14:11:08 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12284","Required Message validation test for multiple fields","","Wed Mar 26 13:27:23 UTC 2025","passed","Wed Mar 26 13:27:35 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12519","Business Exception Validation Test","","Wed Mar 26 13:09:19 UTC 2025","passed","Wed Mar 26 13:09:31 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","businessException"
"The test sets the characters in the field, and then returns a list of values that match or contain characters","13830","Character Matching test","","Wed Mar 26 13:29:35 UTC 2025","passed","Wed Mar 26 13:29:49 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","valuesInList"
"","10453","The test for getting the value from the field","","Wed Mar 26 13:57:21 UTC 2025","passed","Wed Mar 26 13:57:32 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","read"
"The test calls Popup, the method returns a list with column headings","10269","The test for getting column headings","","Wed Mar 26 13:38:27 UTC 2025","passed","Wed Mar 26 13:38:37 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","getColumnName"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10832","Required Message text Verification field test","","Wed Mar 26 13:06:41 UTC 2025","passed","Wed Mar 26 13:06:52 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","required"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","12428","Required Message text Verification field test","","Wed Mar 26 13:44:42 UTC 2025","passed","Wed Mar 26 13:44:54 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","required"
"The test sets the value in the field, and then checks the value in the field with what should be set.","21718","A test for setting a value in a field","","Wed Mar 26 13:41:52 UTC 2025","passed","Wed Mar 26 13:42:13 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","edit"
"The transition/Redirect is not available","8896","The DrillDown test","","Wed Mar 26 13:35:36 UTC 2025","passed","Wed Mar 26 13:35:45 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","8553","The DrillDown test","","Wed Mar 26 13:30:48 UTC 2025","passed","Wed Mar 26 13:30:57 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","drillDown"
"The test checks for the disabled attribute","9532","A test to check the field for ""Read-only""","","Wed Mar 26 13:38:55 UTC 2025","passed","Wed Mar 26 13:39:05 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12930","Business Exception Validation Test","","Wed Mar 26 13:28:57 UTC 2025","passed","Wed Mar 26 13:29:10 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","businessException"
"Sorting is not available for the Form widget","10104","Sorting test","","Wed Mar 26 13:17:11 UTC 2025","passed","Wed Mar 26 13:17:21 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","sorting"
"Sorting is not available for the Form widget","9279","Sorting test","","Wed Mar 26 13:10:44 UTC 2025","passed","Wed Mar 26 13:10:53 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","sorting"
"The test sets the value in the field, and then checks the value in the field with what should be set","10530","A test for setting a value in a field","","Wed Mar 26 13:12:01 UTC 2025","passed","Wed Mar 26 13:12:11 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","edit"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10430","Required Message text Verification field test","","Wed Mar 26 13:33:48 UTC 2025","passed","Wed Mar 26 13:33:59 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","required"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10590","Required Message text Verification field test","","Wed Mar 26 13:37:01 UTC 2025","passed","Wed Mar 26 13:37:12 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","required"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9596","Required Message text Verification field test","","Wed Mar 26 13:23:24 UTC 2025","passed","Wed Mar 26 13:23:34 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","required"
"Sorting is not available for the Form widget","10626","Sorting test","","Wed Mar 26 13:25:19 UTC 2025","passed","Wed Mar 26 13:25:30 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9380","A test to get the field color value in Hex format","","Wed Mar 26 13:39:16 UTC 2025","passed","Wed Mar 26 13:39:25 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","color"
"","9129","The test for getting the value from the field","","Wed Mar 26 13:56:13 UTC 2025","passed","Wed Mar 26 13:56:23 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","read"
"","10971","The test for getting the value from the field","","Wed Mar 26 14:08:42 UTC 2025","passed","Wed Mar 26 14:08:53 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11091","Required Message validation test for one field","","Wed Mar 26 13:44:31 UTC 2025","passed","Wed Mar 26 13:44:42 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidationAnnotation"
"","10198","The test for getting the value from the field","","Wed Mar 26 14:10:29 UTC 2025","passed","Wed Mar 26 14:10:39 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","read"
"Getting the field color is not available","8837","A test to get the field color value in Hex format","","Wed Mar 26 13:36:12 UTC 2025","passed","Wed Mar 26 13:36:20 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","color"
"Drill Down is not available for InfoWidget.","8449","The DrillDown test","","Wed Mar 26 13:52:31 UTC 2025","passed","Wed Mar 26 13:52:39 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","11244","The DrillDown test","","Wed Mar 26 13:46:58 UTC 2025","passed","Wed Mar 26 13:47:09 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","11046","A test to get the field color value in Hex format","","Wed Mar 26 13:48:18 UTC 2025","passed","Wed Mar 26 13:48:29 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","color"
"","9051","The test for getting the value from the field","","Wed Mar 26 14:11:36 UTC 2025","passed","Wed Mar 26 14:11:45 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","read"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10137","Required Message text Verification field test","","Wed Mar 26 13:50:03 UTC 2025","passed","Wed Mar 26 13:50:13 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","required"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9799","Required Message validation test for one field","","Wed Mar 26 13:31:14 UTC 2025","passed","Wed Mar 26 13:31:24 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation"
"The test checks for the disabled attribute","11535","A test to check the field for ""Read-only""","","Wed Mar 26 13:28:20 UTC 2025","passed","Wed Mar 26 13:28:32 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","readonly"
"Info Widget is always read-only","9216","A test to check the field for ""Read-only""","","Wed Mar 26 14:06:05 UTC 2025","passed","Wed Mar 26 14:06:15 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","readonly"
"Checking the url before the transition and after the transition/click on a special element","11158","The DrillDown test","","Wed Mar 26 13:27:58 UTC 2025","passed","Wed Mar 26 13:28:09 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","9060","The DrillDown test","","Wed Mar 26 14:14:22 UTC 2025","passed","Wed Mar 26 14:14:31 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9860","Run-time exception validation test","","Wed Mar 26 13:12:52 UTC 2025","passed","Wed Mar 26 13:13:02 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","runtimeException"
"Filtering is not available for the Form widget","8643","Filtering test","","Wed Mar 26 13:35:45 UTC 2025","passed","Wed Mar 26 13:35:54 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","filtration"
