"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Form. Checking the basic functions for the Number in the widget Form","","Mon Mar 17 10:15:43 UTC 2025","failed","Mon Mar 17 10:15:43 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest",""
"","0","Info. Checking the basic functions for the FileUp","","Mon Mar 17 10:17:37 UTC 2025","failed","Mon Mar 17 10:17:37 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest",""
"","0","Form. Checking the basic functions for the Radio in the widget Form","","Mon Mar 17 10:13:40 UTC 2025","failed","Mon Mar 17 10:13:40 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest",""
"","0","Form. Checking the basic functions for the Dictionary in the widget Form","","Mon Mar 17 10:14:42 UTC 2025","failed","Mon Mar 17 10:14:42 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest",""
"","0","Form. Checking the basic functions for the Date in the widget Form","","Mon Mar 17 10:14:11 UTC 2025","failed","Mon Mar 17 10:14:11 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest",""
"","0","Info. Checking the basic functions for the DateTimeWithSeconds","","Mon Mar 17 10:19:30 UTC 2025","failed","Mon Mar 17 10:19:30 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest",""
"","0","Form. Checking the basic functions for the InlinePickList in the widget Form","","Mon Mar 17 10:13:19 UTC 2025","failed","Mon Mar 17 10:13:19 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest",""
"","0","Form. Checking the basic functions for the CheckBox","","Mon Mar 17 10:18:49 UTC 2025","failed","Mon Mar 17 10:18:49 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest",""
"","0","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","","Mon Mar 17 10:13:50 UTC 2025","failed","Mon Mar 17 10:13:50 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest",""
"","0","Info. Checking the basic functions for the MultiField","","Mon Mar 17 10:17:06 UTC 2025","failed","Mon Mar 17 10:17:06 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest",""
