"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test checks for the disabled attribute","21823","A test to check the field for ""Read-only""","","Wed Apr 02 14:00:31 UTC 2025","passed","Wed Apr 02 14:00:52 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","readonly"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","18451","Required Message validation test for multiple fields","","Wed Apr 02 14:06:26 UTC 2025","passed","Wed Apr 02 14:06:45 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","29731","Confirmation Popup Validation Test","","Wed Apr 02 13:56:21 UTC 2025","passed","Wed Apr 02 13:56:51 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","confirm"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","23940","Required Message validation test for multiple fields","","Wed Apr 02 13:57:57 UTC 2025","passed","Wed Apr 02 13:58:21 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","fieldLevelValidation"
"Sorting is not available for InfoWidget.","43069","Sorting test","","Wed Apr 02 14:15:04 UTC 2025","passed","Wed Apr 02 14:15:47 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","sorting"
"Info Widget is always read-only","18062","A test to check the field for ""Read-only""","","Wed Apr 02 14:16:46 UTC 2025","passed","Wed Apr 02 14:17:04 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","readonly"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","19812","Required Message text Verification field test","","Wed Apr 02 14:08:41 UTC 2025","passed","Wed Apr 02 14:09:01 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","required"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","16911","Required Message validation test for multiple fields","","Wed Apr 02 14:08:04 UTC 2025","passed","Wed Apr 02 14:08:20 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","fieldLevelValidation"
"Sorting is not available for the Form widget","35846","Sorting test","","Wed Apr 02 13:56:54 UTC 2025","passed","Wed Apr 02 13:57:29 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","16519","A test to get the field color value in Hex format","","Wed Apr 02 14:06:17 UTC 2025","passed","Wed Apr 02 14:06:33 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","color"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","21505","A test to get the field color value in Hex format","","Wed Apr 02 14:05:02 UTC 2025","passed","Wed Apr 02 14:05:23 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","color"
"The test verifies that after clearing the field, it is empty","23346","The test for deleting a file from a field","","Wed Apr 02 14:04:38 UTC 2025","passed","Wed Apr 02 14:05:02 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","clear"
"Filtering is not available for the Form widget","21478","Filtering test","","Wed Apr 02 13:53:29 UTC 2025","passed","Wed Apr 02 13:53:51 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","filtration"
"DrillDown is not available for InfoWidget.","13894","The DrillDown test","","Wed Apr 02 14:09:37 UTC 2025","passed","Wed Apr 02 14:09:51 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","drillDown"
"Info Widget is always read-only","12497","A test to check the field for ""Read-only""","","Wed Apr 02 14:10:04 UTC 2025","passed","Wed Apr 02 14:10:17 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","20085","Run-time exception validation test","","Wed Apr 02 14:03:14 UTC 2025","passed","Wed Apr 02 14:03:34 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","runtimeException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","23162","A test to get the field color value in Hex format","","Wed Apr 02 14:01:51 UTC 2025","passed","Wed Apr 02 14:02:15 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","color"
"DrillDown is not available for InfoWidget.","26017","The DrillDown test","","Wed Apr 02 14:12:52 UTC 2025","passed","Wed Apr 02 14:13:18 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","drillDown"
"","15815","The test for getting the value from the field","","Wed Apr 02 14:21:20 UTC 2025","passed","Wed Apr 02 14:21:35 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"The test gets the value from the placeholder attribute and returns it in String format","19155","Test for getting the Placeholder value","","Wed Apr 02 13:56:02 UTC 2025","passed","Wed Apr 02 13:56:21 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","placeholder"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","21011","Required Message text Verification field test","","Wed Apr 02 14:08:19 UTC 2025","passed","Wed Apr 02 14:08:40 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","required"
"The Hint field type is always read-only","15895","A test to check the field for ""Read-only""","","Wed Apr 02 14:04:04 UTC 2025","passed","Wed Apr 02 14:04:20 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","readonly"
"Filtering is not available for the Form widget","14481","Filtering test","","Wed Apr 02 14:08:19 UTC 2025","passed","Wed Apr 02 14:08:33 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","filtration"
"The InfoWidget doesn't have a Placeholder.","14101","Test for getting the Placeholder value","","Wed Apr 02 14:10:42 UTC 2025","passed","Wed Apr 02 14:10:56 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","placeholder"
"The test sets one value in the field, then checks the list with the expected value.","69291","A test for setting a single value in a field","","Wed Apr 02 14:06:27 UTC 2025","passed","Wed Apr 02 14:07:36 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_once"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","20270","Required Message validation test for one field","","Wed Apr 02 14:07:59 UTC 2025","passed","Wed Apr 02 14:08:19 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidationAnnotation"
"The test checks for the disabled attribute","14452","A test to check the field for ""Read-only""","","Wed Apr 02 13:58:22 UTC 2025","passed","Wed Apr 02 13:58:37 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","13395","A test to get the field color value in Hex format","","Wed Apr 02 14:16:57 UTC 2025","passed","Wed Apr 02 14:17:10 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","color"
"Filtering is not available for InfoWidget.","25421","Filtering test","","Wed Apr 02 14:20:33 UTC 2025","passed","Wed Apr 02 14:20:58 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","filtration"
"The test checks for the disabled attribute","19888","A test to check the field for ""Read-only""","","Wed Apr 02 14:00:24 UTC 2025","passed","Wed Apr 02 14:00:44 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","readonly"
"Filtering is not available for InfoWidget.","25214","Filtering test","","Wed Apr 02 14:13:18 UTC 2025","passed","Wed Apr 02 14:13:43 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","filtration"
"","26676","The test for getting the value from the field","","Wed Apr 02 14:20:45 UTC 2025","passed","Wed Apr 02 14:21:11 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","read"
"Getting a Placeholder is not available","17758","Test for getting the Placeholder value","","Wed Apr 02 13:53:47 UTC 2025","passed","Wed Apr 02 13:54:05 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","placeholder"
"The transition/Redirect is not available","33145","The DrillDown test","","Wed Apr 02 14:03:13 UTC 2025","passed","Wed Apr 02 14:03:46 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","drillDown"
"InfoWidget does not have a Hex field color for this type.","26135","A test to get the field color value in Hex format","","Wed Apr 02 14:15:23 UTC 2025","passed","Wed Apr 02 14:15:50 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","color"
"Checking the url before the transition and after the transition/click on a special element","15337","The DrillDown test","","Wed Apr 02 14:03:34 UTC 2025","passed","Wed Apr 02 14:03:50 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","drillDown"
"The InfoWidget doesn't have a Placeholder.","26470","Test for getting the Placeholder value","","Wed Apr 02 14:17:41 UTC 2025","passed","Wed Apr 02 14:18:08 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","29853","Required Message validation test for multiple fields","","Wed Apr 02 13:56:51 UTC 2025","passed","Wed Apr 02 13:57:21 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidation"
"The test sets the value in the field, and then checks the value in the field with what should be set","25588","A test for setting a value in a field","","Wed Apr 02 14:01:26 UTC 2025","passed","Wed Apr 02 14:01:51 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","edit"
"","30619","The test for getting the value from the field","","Wed Apr 02 14:17:41 UTC 2025","passed","Wed Apr 02 14:18:11 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","read"
"Getting the field color is not available","16860","A test to get the field color value in Hex format","","Wed Apr 02 14:04:37 UTC 2025","passed","Wed Apr 02 14:04:54 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","color"
"The test sets the value in the field, and then checks the value in the field with what should be set. Предварительной очистки поля нет","27139","A test for setting a value in a field","","Wed Apr 02 14:08:59 UTC 2025","passed","Wed Apr 02 14:09:26 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","edit"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","21601","A test to get the field color value in Hex format","","Wed Apr 02 14:18:34 UTC 2025","passed","Wed Apr 02 14:18:56 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","color"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","18978","A test to get the field color value in Hex format","","Wed Apr 02 14:10:57 UTC 2025","passed","Wed Apr 02 14:11:16 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","color"
"The test gets the value from the placeholder attribute and returns it in String format","21756","Test for getting the Placeholder value","","Wed Apr 02 14:01:26 UTC 2025","passed","Wed Apr 02 14:01:47 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","22488","Business Exception Validation Test","","Wed Apr 02 14:03:51 UTC 2025","passed","Wed Apr 02 14:04:13 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","businessException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","17241","Required Message text Verification field test","","Wed Apr 02 13:55:58 UTC 2025","passed","Wed Apr 02 13:56:15 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","required"
"Sorting is not available for InfoWidget.","50875","Sorting test","","Wed Apr 02 14:19:12 UTC 2025","passed","Wed Apr 02 14:20:03 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","sorting"
"","23143","A test to check the options of the drop-down list","","Wed Apr 02 13:53:39 UTC 2025","passed","Wed Apr 02 13:54:02 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","options"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","20183","Required Message validation test for one field","","Wed Apr 02 13:53:53 UTC 2025","passed","Wed Apr 02 13:54:13 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","fieldLevelValidationAnnotation"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","25878","Required Message validation test for multiple fields","","Wed Apr 02 14:13:12 UTC 2025","passed","Wed Apr 02 14:13:38 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidation"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","19887","Required Message validation test for multiple fields","","Wed Apr 02 14:02:54 UTC 2025","passed","Wed Apr 02 14:03:14 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","14810","A test to get the field color value in Hex format","","Wed Apr 02 14:01:39 UTC 2025","passed","Wed Apr 02 14:01:54 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","color"
"Sorting is not available for the Form widget","43385","Sorting test","","Wed Apr 02 14:06:59 UTC 2025","passed","Wed Apr 02 14:07:42 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","sorting"
"Filtering is not available for the Form widget","19034","Filtering test","","Wed Apr 02 14:06:08 UTC 2025","passed","Wed Apr 02 14:06:27 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","filtration"
"Info Widget is always read-only","17666","A test to check the field for ""Read-only""","","Wed Apr 02 14:16:24 UTC 2025","passed","Wed Apr 02 14:16:42 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","readonly"
"DrillDown is not available for InfoWidget.","21266","The DrillDown test","","Wed Apr 02 14:18:11 UTC 2025","passed","Wed Apr 02 14:18:32 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","drillDown"
"Sorting is not available for InfoWidget.","29913","Sorting test","","Wed Apr 02 14:09:06 UTC 2025","passed","Wed Apr 02 14:09:36 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","20244","Test for getting the Placeholder value","","Wed Apr 02 14:11:40 UTC 2025","passed","Wed Apr 02 14:12:00 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","placeholder"
"The test checks the downloaded file with the template file that is contained in the resources","23181","A test to compare the downloaded file with the template","","Wed Apr 02 14:05:41 UTC 2025","passed","Wed Apr 02 14:06:04 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","compare"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","24816","Required Message text Verification field test","","Wed Apr 02 14:05:54 UTC 2025","passed","Wed Apr 02 14:06:19 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","required"
"DrillDown is not available for InfoWidget.","25895","The DrillDown test","","Wed Apr 02 14:12:24 UTC 2025","passed","Wed Apr 02 14:12:50 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","drillDown"
"Sorting is not available for the Form widget","42852","Sorting test","","Wed Apr 02 14:04:02 UTC 2025","passed","Wed Apr 02 14:04:45 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","27197","Required Message validation test for multiple fields","","Wed Apr 02 14:03:22 UTC 2025","passed","Wed Apr 02 14:03:49 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","fieldLevelValidation"
"Info Widget is always read-only","11983","A test to check the field for ""Read-only""","","Wed Apr 02 14:21:29 UTC 2025","passed","Wed Apr 02 14:21:41 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","18780","Business Exception Validation Test","","Wed Apr 02 14:08:40 UTC 2025","passed","Wed Apr 02 14:08:59 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","businessException"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","24700","Confirmation Popup Validation Test","","Wed Apr 02 14:07:39 UTC 2025","passed","Wed Apr 02 14:08:04 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","confirm"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","21050","Required Message text Verification field test","","Wed Apr 02 13:54:13 UTC 2025","passed","Wed Apr 02 13:54:34 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","required"
"Info Widget is always read-only","25768","A test to check the field for ""Read-only""","","Wed Apr 02 14:17:42 UTC 2025","passed","Wed Apr 02 14:18:07 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","readonly"
"Drill Down is not available for InfoWidget.","22862","The DrillDown test","","Wed Apr 02 14:20:50 UTC 2025","passed","Wed Apr 02 14:21:13 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","drillDown"
"Info Widget is always read-only","22581","A test to check the field for ""Read-only""","","Wed Apr 02 14:15:48 UTC 2025","passed","Wed Apr 02 14:16:11 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","15192","A test to get the field color value in Hex format","","Wed Apr 02 14:00:07 UTC 2025","passed","Wed Apr 02 14:00:22 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","color"
"Checking the url before the transition and after the transition/click on a special element","23744","The DrillDown test","","Wed Apr 02 14:05:44 UTC 2025","passed","Wed Apr 02 14:06:08 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","19739","Required Message text Verification field test","","Wed Apr 02 14:03:31 UTC 2025","passed","Wed Apr 02 14:03:51 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","required"
"The InfoWidget doesn't have a Placeholder.","8740","Test for getting the Placeholder value","","Wed Apr 02 14:22:17 UTC 2025","passed","Wed Apr 02 14:22:26 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","placeholder"
"","20285","The test for getting the value from the field","","Wed Apr 02 14:19:43 UTC 2025","passed","Wed Apr 02 14:20:03 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","read"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","20522","Required Message validation test for one field","","Wed Apr 02 13:58:02 UTC 2025","passed","Wed Apr 02 13:58:22 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotationAlternative"
"Sorting is not available for the Form widget","119858","Sorting test","","Wed Apr 02 13:51:00 UTC 2025","passed","Wed Apr 02 13:53:00 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","18400","A test to get the field color value in Hex format","","Wed Apr 02 13:57:00 UTC 2025","passed","Wed Apr 02 13:57:19 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","color"
"The InfoWidget doesn't have a Placeholder.","16883","Test for getting the Placeholder value","","Wed Apr 02 14:14:41 UTC 2025","passed","Wed Apr 02 14:14:58 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","20129","Required Message validation test for one field","","Wed Apr 02 14:08:48 UTC 2025","passed","Wed Apr 02 14:09:08 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidationAnnotation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","20361","A test to get the field color value in Hex format","","Wed Apr 02 14:01:05 UTC 2025","passed","Wed Apr 02 14:01:26 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","21655","Business Exception Validation Test","","Wed Apr 02 13:54:24 UTC 2025","passed","Wed Apr 02 13:54:46 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","businessException"
"","28032","A test to get a value for a multifield","","Wed Apr 02 13:58:36 UTC 2025","passed","Wed Apr 02 13:59:04 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues2"
"The test checks for the disabled attribute","14555","A test to check the field for ""Read-only""","","Wed Apr 02 13:53:38 UTC 2025","passed","Wed Apr 02 13:53:53 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly"
"Filtering is not available for the Form widget","16344","Filtering test","","Wed Apr 02 13:55:10 UTC 2025","passed","Wed Apr 02 13:55:26 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","filtration"
"The test checks for the disabled attribute","33823","A test to check the field for ""Read-only""","","Wed Apr 02 13:58:58 UTC 2025","passed","Wed Apr 02 13:59:32 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","readonly"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","21935","Confirmation Popup Validation Test","","Wed Apr 02 13:57:35 UTC 2025","passed","Wed Apr 02 13:57:57 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","confirm"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","22662","Required Message text Verification field test","","Wed Apr 02 13:54:39 UTC 2025","passed","Wed Apr 02 13:55:01 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","required"
"Checking the url before the transition and after the transition/click on a special element","21906","The DrillDown test","","Wed Apr 02 14:07:43 UTC 2025","passed","Wed Apr 02 14:08:05 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","drillDown"
"The test gets the value from the placeholder attribute and returns it in String format","13711","Test for getting the Placeholder value","","Wed Apr 02 14:10:18 UTC 2025","passed","Wed Apr 02 14:10:32 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","placeholder"
