"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8719","A test to get the field color value in Hex format","","Thu Mar 27 05:19:57 UTC 2025","passed","Thu Mar 27 05:20:06 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11677","Run-time exception validation test","","Thu Mar 27 04:38:20 UTC 2025","passed","Thu Mar 27 04:38:31 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","runtimeException"
"The test gets the value from the placeholder attribute and returns it in String format","10691","Test for getting the Placeholder value","","Thu Mar 27 04:37:44 UTC 2025","passed","Thu Mar 27 04:37:55 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","placeholder"
"The test sets all the values in the field, then checks the list with the expected value.","17741","Test to set all values in the field","","Thu Mar 27 04:57:43 UTC 2025","passed","Thu Mar 27 04:58:01 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set_all"
"Filtering is not available for InfoWidget.","8005","Filtering test","","Thu Mar 27 05:07:04 UTC 2025","passed","Thu Mar 27 05:07:12 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10239","A test to get the field color value in Hex format","","Thu Mar 27 05:22:18 UTC 2025","passed","Thu Mar 27 05:22:28 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","color"
"Sorting is not available for the Form widget","8427","Sorting test","","Thu Mar 27 04:27:59 UTC 2025","passed","Thu Mar 27 04:28:08 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12373","Business Exception Validation Test","","Thu Mar 27 04:44:42 UTC 2025","passed","Thu Mar 27 04:44:54 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","businessException"
"","9361","Test to get the name of the downloaded file","","Thu Mar 27 05:13:17 UTC 2025","passed","Thu Mar 27 05:13:26 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
"Checking the url before the transition and after the transition/click on a special element","9474","The DrillDown test","","Thu Mar 27 04:54:51 UTC 2025","passed","Thu Mar 27 04:55:01 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8363","A test to get the field color value in Hex format","","Thu Mar 27 05:10:32 UTC 2025","passed","Thu Mar 27 05:10:41 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","color"
"The InfoWidget doesn't have a Placeholder.","8857","Test for getting the Placeholder value","","Thu Mar 27 05:12:59 UTC 2025","passed","Thu Mar 27 05:13:08 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","9394","Confirmation Popup Validation Test","","Thu Mar 27 04:47:53 UTC 2025","passed","Thu Mar 27 04:48:02 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","confirm"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12626","Business Exception Validation Test","","Thu Mar 27 04:31:30 UTC 2025","passed","Thu Mar 27 04:31:42 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","businessException"
"DrillDown is not available for InfoWidget.","9064","The DrillDown test","","Thu Mar 27 05:19:21 UTC 2025","passed","Thu Mar 27 05:19:30 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","drillDown"
"The test gets the value from the placeholder attribute and returns it in String format","9312","Test for getting the Placeholder value","","Thu Mar 27 04:50:04 UTC 2025","passed","Thu Mar 27 04:50:14 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","placeholder"
"","8143","The test for getting the value from the field","","Thu Mar 27 05:13:59 UTC 2025","passed","Thu Mar 27 05:14:07 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","read"
"The test checks the downloaded file with the template file that is contained in the resources","9590","A test to compare the downloaded file with the template","","Thu Mar 27 04:50:14 UTC 2025","passed","Thu Mar 27 04:50:23 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","compare"
"Sorting is not available for the Form widget","10351","Sorting test","","Thu Mar 27 04:41:14 UTC 2025","passed","Thu Mar 27 04:41:25 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","sorting"
"The InfoWidget doesn't have a Placeholder.","9959","Test for getting the Placeholder value","","Thu Mar 27 05:08:36 UTC 2025","passed","Thu Mar 27 05:08:46 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10176","Required Message validation test for multiple fields","","Thu Mar 27 04:58:12 UTC 2025","passed","Thu Mar 27 04:58:22 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidation"
"Sorting is not available for InfoWidget.","9760","Sorting test","","Thu Mar 27 05:17:06 UTC 2025","passed","Thu Mar 27 05:17:15 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","sorting"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11636","Required Message validation test for one field","","Thu Mar 27 04:36:47 UTC 2025","passed","Thu Mar 27 04:36:59 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidationAnnotation"
"The test gets the value from the placeholder attribute and returns it in String format","8569","Test for getting the Placeholder value","","Thu Mar 27 04:29:31 UTC 2025","passed","Thu Mar 27 04:29:39 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11467","Business Exception Validation Test","","Thu Mar 27 05:02:35 UTC 2025","passed","Thu Mar 27 05:02:46 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","businessException"
"","9048","The test for getting the file name in the field","","Thu Mar 27 05:12:14 UTC 2025","passed","Thu Mar 27 05:12:23 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readNameFileInField"
"The test gets the value from the placeholder attribute and returns it in String format","9293","Test for getting the Placeholder value","","Thu Mar 27 04:24:52 UTC 2025","passed","Thu Mar 27 04:25:02 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","placeholder"
"The transition/Redirect is not available","8170","The DrillDown test","","Thu Mar 27 04:50:59 UTC 2025","passed","Thu Mar 27 04:51:07 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","10411","The DrillDown test","","Thu Mar 27 04:41:25 UTC 2025","passed","Thu Mar 27 04:41:35 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","drillDown"
"Sorting is not available for the Form widget","9503","Sorting test","","Thu Mar 27 04:54:42 UTC 2025","passed","Thu Mar 27 04:54:51 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","sorting"
"","7824","The test for getting the value from the field","","Thu Mar 27 05:06:25 UTC 2025","passed","Thu Mar 27 05:06:33 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","read"
"The InfoWidget doesn't have a Placeholder.","8214","Test for getting the Placeholder value","","Thu Mar 27 05:19:04 UTC 2025","passed","Thu Mar 27 05:19:12 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","12135","Confirmation Popup Validation Test","","Thu Mar 27 04:37:55 UTC 2025","passed","Thu Mar 27 04:38:07 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","confirm"
"Checking the url before the transition and after the transition/click on a special element","10408","The DrillDown test","","Thu Mar 27 04:25:45 UTC 2025","passed","Thu Mar 27 04:25:55 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","8718","Required Message text Verification field test","","Thu Mar 27 04:47:02 UTC 2025","passed","Thu Mar 27 04:47:10 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","required"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","11695","Required Message text Verification field test","","Thu Mar 27 04:59:33 UTC 2025","passed","Thu Mar 27 04:59:45 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","required"
"The test checks the list of options that the method returns, with the expected result","10207","Test to get a list of options","","Thu Mar 27 05:25:50 UTC 2025","passed","Thu Mar 27 05:26:00 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","getListOptions"
"Filtering is not available for the Form widget","9518","Filtering test","","Thu Mar 27 04:55:01 UTC 2025","passed","Thu Mar 27 04:55:10 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","filtration"
"Sorting is not available for the Form widget","8349","Sorting test","","Thu Mar 27 04:38:31 UTC 2025","passed","Thu Mar 27 04:38:40 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","sorting"
"The test checks for the disabled attribute","8750","A test to check the field for ""Read-only""","","Thu Mar 27 04:54:05 UTC 2025","passed","Thu Mar 27 04:54:14 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8617","A test to get the field color value in Hex format","","Thu Mar 27 05:05:06 UTC 2025","passed","Thu Mar 27 05:05:15 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","color"
"InfoWidget does not have a Hex field color for this type.","8785","A test to get the field color value in Hex format","","Thu Mar 27 05:12:50 UTC 2025","passed","Thu Mar 27 05:12:59 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","color"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10839","Required Message validation test for multiple fields","","Thu Mar 27 04:40:32 UTC 2025","passed","Thu Mar 27 04:40:42 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
"Info Widget is always read-only","10250","A test to check the field for ""Read-only""","","Thu Mar 27 05:21:57 UTC 2025","passed","Thu Mar 27 05:22:07 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11530","Required Message validation test for one field","","Thu Mar 27 05:02:13 UTC 2025","passed","Thu Mar 27 05:02:24 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","fieldLevelValidationAnnotation"
"Info Widget is always read-only","8992","A test to check the field for ""Read-only""","","Thu Mar 27 05:19:39 UTC 2025","passed","Thu Mar 27 05:19:48 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set","9723","A test for setting a value in a field","","Thu Mar 27 04:39:54 UTC 2025","passed","Thu Mar 27 04:40:04 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","edit"
"The method returns Option-Status pairs, for all. The test checks each pair.","10740","Test to check the status of all options","","Thu Mar 27 05:00:37 UTC 2025","passed","Thu Mar 27 05:00:48 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOptions"
"Sorting is not available for the Form widget","9336","Sorting test","","Thu Mar 27 04:51:39 UTC 2025","passed","Thu Mar 27 04:51:49 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","sorting"
"Checking the url before the transition and after the transition/click on a special element","8303","The DrillDown test","","Thu Mar 27 04:46:28 UTC 2025","passed","Thu Mar 27 04:46:36 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","11039","The DrillDown test","","Thu Mar 27 04:30:22 UTC 2025","passed","Thu Mar 27 04:30:33 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","drillDown"
"","9619","A test to compare the source file with the downloaded one","","Thu Mar 27 05:13:08 UTC 2025","passed","Thu Mar 27 05:13:17 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","compare"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10140","Required Message text Verification field test","","Thu Mar 27 04:24:11 UTC 2025","passed","Thu Mar 27 04:24:22 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","required"
"","8002","The test for getting the value from the field","","Thu Mar 27 05:07:20 UTC 2025","passed","Thu Mar 27 05:07:28 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","read"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11421","Confirmation Popup Validation Test","","Thu Mar 27 04:43:00 UTC 2025","passed","Thu Mar 27 04:43:11 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","confirm"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8061","A test to get the field color value in Hex format","","Thu Mar 27 05:14:07 UTC 2025","passed","Thu Mar 27 05:14:15 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","color"
"The InfoWidget doesn't have a Placeholder.","7692","Test for getting the Placeholder value","","Thu Mar 27 05:06:41 UTC 2025","passed","Thu Mar 27 05:06:48 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9673","Required Message validation test for multiple fields","","Thu Mar 27 04:48:10 UTC 2025","passed","Thu Mar 27 04:48:20 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidation"
"Filtering is not available for the Form widget","8555","Filtering test","","Thu Mar 27 04:38:48 UTC 2025","passed","Thu Mar 27 04:38:57 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","filtration"
"","9252","The test for getting the value from the field","","Thu Mar 27 05:12:41 UTC 2025","passed","Thu Mar 27 05:12:50 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","read"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9259","Required Message validation test for one field","","Thu Mar 27 04:46:52 UTC 2025","passed","Thu Mar 27 04:47:02 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation"
"Checking the url before the transition and after the transition/click on a special element","10577","The DrillDown test","","Thu Mar 27 04:36:03 UTC 2025","passed","Thu Mar 27 04:36:14 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","drillDown"
"Info Widget is always read-only","8748","A test to check the field for ""Read-only""","","Thu Mar 27 05:24:42 UTC 2025","passed","Thu Mar 27 05:24:51 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9831","A test to get the field color value in Hex format","","Thu Mar 27 05:17:55 UTC 2025","passed","Thu Mar 27 05:18:05 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","color"
"The InfoWidget doesn't have a Placeholder.","9386","Test for getting the Placeholder value","","Thu Mar 27 05:15:21 UTC 2025","passed","Thu Mar 27 05:15:30 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","placeholder"
"Filtering is not available for the Form widget","10363","Filtering test","","Thu Mar 27 05:01:52 UTC 2025","passed","Thu Mar 27 05:02:02 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","filtration"
"The test deletes the value by checking the autocomplete in a blank field","11830","Auto-completion test after cleaning","","Thu Mar 27 04:35:51 UTC 2025","passed","Thu Mar 27 04:36:03 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","nullable"
"The test sets the value in the field, and then checks the value in the field with what should be set","9972","A test for setting a value in a field","","Thu Mar 27 04:49:35 UTC 2025","passed","Thu Mar 27 04:49:45 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9424","A test to get the field color value in Hex format","","Thu Mar 27 05:15:11 UTC 2025","passed","Thu Mar 27 05:15:21 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","color"
"Info Widget is always read-only","7734","A test to check the field for ""Read-only""","","Thu Mar 27 05:06:17 UTC 2025","passed","Thu Mar 27 05:06:25 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","9974","Required Message validation test for one field","","Thu Mar 27 04:55:56 UTC 2025","passed","Thu Mar 27 04:56:06 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field via Popup using the name, and then checks the value in the field with what should be set","10072","A test for setting a value in a field","","Thu Mar 27 04:51:58 UTC 2025","passed","Thu Mar 27 04:52:08 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","edit_2"
"The test sets the value in the field, and then checks the value in the field with what should be set","12549","A test for setting a value in a field","","Thu Mar 27 04:44:54 UTC 2025","passed","Thu Mar 27 04:45:07 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","edit"
"Filtering is not available for the Form widget","9260","Filtering test","","Thu Mar 27 04:52:08 UTC 2025","passed","Thu Mar 27 04:52:17 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","filtration"
"Info Widget is always read-only","9323","A test to check the field for ""Read-only""","","Thu Mar 27 05:14:52 UTC 2025","passed","Thu Mar 27 05:15:01 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","readonly"
"The InfoWidget doesn't have a Placeholder.","8518","Test for getting the Placeholder value","","Thu Mar 27 05:25:08 UTC 2025","passed","Thu Mar 27 05:25:17 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","placeholder"
"The InfoWidget doesn't have a Placeholder..","9257","Test for getting the Placeholder value","","Thu Mar 27 05:24:07 UTC 2025","passed","Thu Mar 27 05:24:16 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9914","Run-time exception validation test","","Thu Mar 27 04:35:31 UTC 2025","passed","Thu Mar 27 04:35:41 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","runtimeException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10372","Required Message validation test for multiple fields","","Thu Mar 27 05:05:34 UTC 2025","passed","Thu Mar 27 05:05:44 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidation"
