"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"DrillDown is not available for InfoWidget.","8684","The DrillDown test","","Fri Mar 28 19:38:14 UTC 2025","passed","Fri Mar 28 19:38:23 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","11100","Required Message text Verification field test","","Fri Mar 28 19:24:29 UTC 2025","passed","Fri Mar 28 19:24:40 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","required"
"","8248","The test for getting the value from the field","","Fri Mar 28 19:46:40 UTC 2025","passed","Fri Mar 28 19:46:48 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10064","A test to get the field color value in Hex format","","Fri Mar 28 19:31:18 UTC 2025","passed","Fri Mar 28 19:31:28 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","color"
"The test gets the value from the placeholder attribute and returns it in String format","9308","Test for getting the Placeholder value","","Fri Mar 28 19:18:28 UTC 2025","passed","Fri Mar 28 19:18:37 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","placeholder"
"The method returns Option-Status pairs, for all. The test checks each pair.","10510","Test to check the status of all options","","Fri Mar 28 19:28:59 UTC 2025","passed","Fri Mar 28 19:29:10 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOptions"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9482","A test to get the field color value in Hex format","","Fri Mar 28 19:25:35 UTC 2025","passed","Fri Mar 28 19:25:45 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","color"
"Info Widget is always read-only","9759","A test to check the field for ""Read-only""","","Fri Mar 28 19:45:28 UTC 2025","passed","Fri Mar 28 19:45:37 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","readonly"
"Checking the url before the transition and after the transition/click on a special element","9081","The DrillDown test","","Fri Mar 28 19:17:02 UTC 2025","passed","Fri Mar 28 19:17:11 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","drillDown"
"DrillDown is not available for InfoWidget.","10909","The DrillDown test","","Fri Mar 28 19:43:54 UTC 2025","passed","Fri Mar 28 19:44:05 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11102","Business Exception Validation Test","","Fri Mar 28 19:30:56 UTC 2025","passed","Fri Mar 28 19:31:07 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","businessException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8861","A test to get the field color value in Hex format","","Fri Mar 28 19:22:47 UTC 2025","passed","Fri Mar 28 19:22:56 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","color"
"The test checks for the disabled attribute","11114","A test to check the field for ""Read-only""","","Fri Mar 28 18:59:23 UTC 2025","passed","Fri Mar 28 18:59:34 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","readonly"
"Checking the url before the transition and after the transition/click on a special element","10542","The DrillDown test","","Fri Mar 28 19:04:30 UTC 2025","passed","Fri Mar 28 19:04:41 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","drillDown"
"InfoWidget does not have a Hex field color for this type.","7836","A test to get the field color value in Hex format","","Fri Mar 28 19:35:45 UTC 2025","passed","Fri Mar 28 19:35:53 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","color"
"Sorting is not available for the Form widget","9754","Sorting test","","Fri Mar 28 19:23:05 UTC 2025","passed","Fri Mar 28 19:23:14 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","sorting"
"Checking the url before the transition and after the transition/click on a special element","9277","The DrillDown test","","Fri Mar 28 19:20:12 UTC 2025","passed","Fri Mar 28 19:20:21 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","drillDown"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10810","Confirmation Popup Validation Test","","Fri Mar 28 19:21:29 UTC 2025","passed","Fri Mar 28 19:21:40 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","confirm"
"","8720","The test for getting the value from the field","","Fri Mar 28 19:47:39 UTC 2025","passed","Fri Mar 28 19:47:48 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","read"
"Sorting is not available for InfoWidget.","7592","Sorting test","","Fri Mar 28 19:34:13 UTC 2025","passed","Fri Mar 28 19:34:20 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11502","Business Exception Validation Test","","Fri Mar 28 18:52:59 UTC 2025","passed","Fri Mar 28 18:53:10 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","businessException"
"The test checks for the disabled attribute","8480","A test to check the field for ""Read-only""","","Fri Mar 28 19:32:38 UTC 2025","passed","Fri Mar 28 19:32:47 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","readonly"
"Filtering is not available for the Form widget","7901","Filtering test","","Fri Mar 28 19:15:00 UTC 2025","passed","Fri Mar 28 19:15:08 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10650","Confirmation Popup Validation Test","","Fri Mar 28 19:08:42 UTC 2025","passed","Fri Mar 28 19:08:53 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","confirm"
"The test gets the value from the placeholder attribute and returns it in String format","10391","Test for getting the Placeholder value","","Fri Mar 28 19:11:01 UTC 2025","passed","Fri Mar 28 19:11:11 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","placeholder"
"","9013","The test for getting the file name in the field","","Fri Mar 28 19:40:29 UTC 2025","passed","Fri Mar 28 19:40:38 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readNameFileInField"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9157","A test to get the field color value in Hex format","","Fri Mar 28 19:18:18 UTC 2025","passed","Fri Mar 28 19:18:28 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","color"
"Sorting is not available for InfoWidget.","9199","Sorting test","","Fri Mar 28 19:42:37 UTC 2025","passed","Fri Mar 28 19:42:46 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","sorting"
"The test sets the value in the field, and then checks the value in the field with what should be set","8993","A test for setting a value in a field","","Fri Mar 28 19:33:16 UTC 2025","passed","Fri Mar 28 19:33:25 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","edit"
"The test checks for the disabled attribute","8294","A test to check the field for ""Read-only""","","Fri Mar 28 19:53:40 UTC 2025","passed","Fri Mar 28 19:53:48 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly"
"Drill Down is not available for InfoWidget.","9164","The DrillDown test","","Fri Mar 28 19:51:09 UTC 2025","passed","Fri Mar 28 19:51:18 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set","10317","A test for setting a value in a field","","Fri Mar 28 19:22:37 UTC 2025","passed","Fri Mar 28 19:22:47 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","edit"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","11616","Required Message text Verification field test","","Fri Mar 28 18:59:45 UTC 2025","passed","Fri Mar 28 18:59:57 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","required"
"DrillDown is not available for InfoWidget.","9941","The DrillDown test","","Fri Mar 28 19:45:08 UTC 2025","passed","Fri Mar 28 19:45:18 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","drillDown"
"","10276","The test for getting the value from the field","","Fri Mar 28 19:49:57 UTC 2025","passed","Fri Mar 28 19:50:07 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"The test sets the value in the field, and then checks the value in the field with what should be set","11313","A test for setting a value in a field","","Fri Mar 28 19:05:54 UTC 2025","passed","Fri Mar 28 19:06:05 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","edit"
"The test checks for the disabled attribute","10259","A test to check the field for ""Read-only""","","Fri Mar 28 19:10:08 UTC 2025","passed","Fri Mar 28 19:10:18 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","readonly"
"The test sets the value in the field via Popup using a unique id, and then checks the value in the field with what needs to be set","9810","A test for setting a value in a field","","Fri Mar 28 19:21:01 UTC 2025","passed","Fri Mar 28 19:21:10 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10958","Run-time exception validation test","","Fri Mar 28 19:11:45 UTC 2025","passed","Fri Mar 28 19:11:56 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","runtimeException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10294","Required Message validation test for one field","","Fri Mar 28 19:07:27 UTC 2025","passed","Fri Mar 28 19:07:37 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotationAlternative"
"Info Widget is always read-only","9778","A test to check the field for ""Read-only""","","Fri Mar 28 19:36:23 UTC 2025","passed","Fri Mar 28 19:36:33 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","readonly"
"Sorting is not available for InfoWidget.","8702","Sorting test","","Fri Mar 28 19:47:04 UTC 2025","passed","Fri Mar 28 19:47:13 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11708","Required Message validation test for multiple fields","","Fri Mar 28 19:00:57 UTC 2025","passed","Fri Mar 28 19:01:08 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","fieldLevelValidation"
"","10134","The test for getting the value from the field","","Fri Mar 28 19:48:46 UTC 2025","passed","Fri Mar 28 19:48:56 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","read"
"The InfoWidget doesn't have a Placeholder.","8129","Test for getting the Placeholder value","","Fri Mar 28 19:46:56 UTC 2025","passed","Fri Mar 28 19:47:04 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9224","Run-time exception validation test","","Fri Mar 28 18:58:29 UTC 2025","passed","Fri Mar 28 18:58:38 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","runtimeException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11237","Run-time exception validation test","","Fri Mar 28 19:29:31 UTC 2025","passed","Fri Mar 28 19:29:43 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","runtimeException"
"Filtering is not available for InfoWidget.","9655","Filtering test","","Fri Mar 28 19:45:18 UTC 2025","passed","Fri Mar 28 19:45:28 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","10970","Business Exception Validation Test","","Fri Mar 28 19:24:40 UTC 2025","passed","Fri Mar 28 19:24:51 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","businessException"
"The test checks for the disabled attribute","8996","A test to check the field for ""Read-only""","","Fri Mar 28 19:02:27 UTC 2025","passed","Fri Mar 28 19:02:36 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11072","Business Exception Validation Test","","Fri Mar 28 19:10:28 UTC 2025","passed","Fri Mar 28 19:10:40 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","businessException"
"Filtering is not available for InfoWidget.","7865","Filtering test","","Fri Mar 28 19:41:58 UTC 2025","passed","Fri Mar 28 19:42:05 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","filtration"
"","9821","The test for getting the value from the field","","Fri Mar 28 19:45:37 UTC 2025","passed","Fri Mar 28 19:45:47 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10754","A test to get the field color value in Hex format","","Fri Mar 28 19:06:05 UTC 2025","passed","Fri Mar 28 19:06:16 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","color"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9049","A test to get the field color value in Hex format","","Fri Mar 28 19:37:48 UTC 2025","passed","Fri Mar 28 19:37:57 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","color"
"The test gets the value from the placeholder attribute and returns it in String format","10360","Test for getting the Placeholder value","","Fri Mar 28 19:31:28 UTC 2025","passed","Fri Mar 28 19:31:39 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","placeholder"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","11509","Required Message text Verification field test","","Fri Mar 28 19:27:55 UTC 2025","passed","Fri Mar 28 19:28:07 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","required"
"The InfoWidget doesn't have a Placeholder.","8210","Test for getting the Placeholder value","","Fri Mar 28 19:38:56 UTC 2025","passed","Fri Mar 28 19:39:04 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","placeholder"
"Sorting is not available for InfoWidget.","9155","Sorting test","","Fri Mar 28 19:51:00 UTC 2025","passed","Fri Mar 28 19:51:09 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","sorting"
"Filtering is not available for the Form widget","8186","Filtering test","","Fri Mar 28 19:19:30 UTC 2025","passed","Fri Mar 28 19:19:38 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","filtration"
"Sorting is not available for the Form widget","10269","Sorting test","","Fri Mar 28 19:29:53 UTC 2025","passed","Fri Mar 28 19:30:04 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","sorting"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9713","Required Message validation test for one field","","Fri Mar 28 19:32:47 UTC 2025","passed","Fri Mar 28 19:32:56 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidationAnnotation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9152","A test to get the field color value in Hex format","","Fri Mar 28 19:51:46 UTC 2025","passed","Fri Mar 28 19:51:56 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","color"
"Info Widget is always read-only","8408","A test to check the field for ""Read-only""","","Fri Mar 28 19:38:31 UTC 2025","passed","Fri Mar 28 19:38:40 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8458","A test to get the field color value in Hex format","","Fri Mar 28 19:08:25 UTC 2025","passed","Fri Mar 28 19:08:34 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","color"
"The test sets the characters in the field, and then returns a list of values that match or contain characters","13682","Character Matching test","","Fri Mar 28 19:13:42 UTC 2025","passed","Fri Mar 28 19:13:56 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","valuesInList"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11167","Confirmation Popup Validation Test","","Fri Mar 28 18:53:39 UTC 2025","passed","Fri Mar 28 18:53:50 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","confirm"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","11798","Required Message text Verification field test","","Fri Mar 28 19:05:28 UTC 2025","passed","Fri Mar 28 19:05:40 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","required"
"","10778","A test to get a value for a multifield","","Fri Mar 28 19:09:26 UTC 2025","passed","Fri Mar 28 19:09:37 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues2"
"The test sets the value in the field, and then checks the value in the field with what should be set.","20329","A test for setting a value in a field","","Fri Mar 28 19:25:15 UTC 2025","passed","Fri Mar 28 19:25:35 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","edit"
"","9716","The test for getting the value from the field","","Fri Mar 28 19:39:43 UTC 2025","passed","Fri Mar 28 19:39:52 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","read"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11181","Run-time exception validation test","","Fri Mar 28 19:32:01 UTC 2025","passed","Fri Mar 28 19:32:12 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","runtimeException"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","12100","Confirmation Popup Validation Test","","Fri Mar 28 19:06:26 UTC 2025","passed","Fri Mar 28 19:06:38 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","confirm"
"Info Widget is always read-only","9551","A test to check the field for ""Read-only""","","Fri Mar 28 19:51:27 UTC 2025","passed","Fri Mar 28 19:51:37 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","readonly"
"","9346","The test for getting the value from the field","","Fri Mar 28 19:51:37 UTC 2025","passed","Fri Mar 28 19:51:46 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","read"
"InfoWidget does not have a Hex field color for this type.","8874","A test to get the field color value in Hex format","","Fri Mar 28 19:41:05 UTC 2025","passed","Fri Mar 28 19:41:14 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","color"
"Sorting is not available for the Form widget","10200","Sorting test","","Fri Mar 28 19:09:37 UTC 2025","passed","Fri Mar 28 19:09:47 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8282","A test to get the field color value in Hex format","","Fri Mar 28 19:38:48 UTC 2025","passed","Fri Mar 28 19:38:56 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9120","Required Message text Verification field test","","Fri Mar 28 19:07:56 UTC 2025","passed","Fri Mar 28 19:08:05 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","required"
"Filtering is not available for the Form widget","10620","Filtering test","","Fri Mar 28 19:04:53 UTC 2025","passed","Fri Mar 28 19:05:04 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","8004","The DrillDown test","","Fri Mar 28 19:53:23 UTC 2025","passed","Fri Mar 28 19:53:31 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11768","Business Exception Validation Test","","Fri Mar 28 18:55:17 UTC 2025","passed","Fri Mar 28 18:55:29 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","businessException"
"","9896","The test for getting the value from the field","","Fri Mar 28 19:36:33 UTC 2025","passed","Fri Mar 28 19:36:43 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","read"
"Filtering is not available for the Form widget","10957","Filtering test","","Fri Mar 28 18:59:12 UTC 2025","passed","Fri Mar 28 18:59:23 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","filtration"
"Sorting is not available for InfoWidget.","7844","Sorting test","","Fri Mar 28 19:35:06 UTC 2025","passed","Fri Mar 28 19:35:14 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9985","Required Message text Verification field test","","Fri Mar 28 19:20:40 UTC 2025","passed","Fri Mar 28 19:20:50 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","required"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12190","Required Message validation test for multiple fields","","Fri Mar 28 18:56:13 UTC 2025","passed","Fri Mar 28 18:56:25 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidation"
"Filtering is not available for InfoWidget.","8463","Filtering test","","Fri Mar 28 19:52:22 UTC 2025","passed","Fri Mar 28 19:52:31 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","filtration"
"Sorting is not available for InfoWidget.","8554","Sorting test","","Fri Mar 28 19:38:06 UTC 2025","passed","Fri Mar 28 19:38:14 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","8910","Test for getting the Placeholder value","","Fri Mar 28 19:22:56 UTC 2025","passed","Fri Mar 28 19:23:05 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","placeholder"
"InfoWidget does not have a Hex field color for this type.","9430","A test to get the field color value in Hex format","","Fri Mar 28 19:39:52 UTC 2025","passed","Fri Mar 28 19:40:02 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","color"
"Info Widget is always read-only","7815","A test to check the field for ""Read-only""","","Fri Mar 28 19:35:30 UTC 2025","passed","Fri Mar 28 19:35:38 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","readonly"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9869","Required Message text Verification field test","","Fri Mar 28 19:17:39 UTC 2025","passed","Fri Mar 28 19:17:49 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","required"
"DrillDown is not available for InfoWidget.","10283","The DrillDown test","","Fri Mar 28 19:48:15 UTC 2025","passed","Fri Mar 28 19:48:26 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","drillDown"
"","11186","A test to check the options of the drop-down list","","Fri Mar 28 18:59:00 UTC 2025","passed","Fri Mar 28 18:59:12 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","options"
"","10201","The test for getting the value from the field","","Fri Mar 28 19:43:15 UTC 2025","passed","Fri Mar 28 19:43:25 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","read"
"The InfoWidget doesn't have a Placeholder.","9008","Test for getting the Placeholder value","","Fri Mar 28 19:37:57 UTC 2025","passed","Fri Mar 28 19:38:06 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","9654","Test for getting the Placeholder value","","Fri Mar 28 19:21:20 UTC 2025","passed","Fri Mar 28 19:21:29 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","placeholder"
"Filtering is not available for InfoWidget.","9497","Filtering test","","Fri Mar 28 19:42:56 UTC 2025","passed","Fri Mar 28 19:43:05 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9797","A test to get the field color value in Hex format","","Fri Mar 28 19:28:29 UTC 2025","passed","Fri Mar 28 19:28:38 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","color"
"Checking the url before the transition and after the transition/click on a special element","9439","The DrillDown test","","Fri Mar 28 19:23:14 UTC 2025","passed","Fri Mar 28 19:23:24 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","8774","Required Message text Verification field test","","Fri Mar 28 18:57:20 UTC 2025","passed","Fri Mar 28 18:57:29 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","required"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10151","Required Message validation test for multiple fields","","Fri Mar 28 19:21:40 UTC 2025","passed","Fri Mar 28 19:21:50 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","fieldLevelValidation"
