"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","12126","A test to get the field color value in Hex format","","Mon Mar 31 14:15:13 UTC 2025","passed","Mon Mar 31 14:15:25 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","color"
"The method returns Option-Status pairs, for all. The test checks each pair.","55341","Test to check the status of all options","","Mon Mar 31 14:06:22 UTC 2025","passed","Mon Mar 31 14:07:17 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOptions"
"The InfoWidget doesn't have a Placeholder.","45618","Test for getting the Placeholder value","","Mon Mar 31 14:12:42 UTC 2025","passed","Mon Mar 31 14:13:27 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","placeholder"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","48612","Required Message text Verification field test","","Mon Mar 31 13:42:12 UTC 2025","passed","Mon Mar 31 13:43:01 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","required"
"The test sets the value in the field, and then checks the value in the field with what should be set","34029","A test for setting a value in a field","","Mon Mar 31 13:49:17 UTC 2025","passed","Mon Mar 31 13:49:51 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","edit"
"The test checks the list of buttons","25412","Test getting all widget buttons","","Mon Mar 31 13:52:14 UTC 2025","passed","Mon Mar 31 13:52:40 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","getButtons"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","62866","Run-time exception validation test","","Mon Mar 31 13:54:01 UTC 2025","passed","Mon Mar 31 13:55:04 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","runtimeException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","59891","Business Exception Validation Test","","Mon Mar 31 14:01:54 UTC 2025","passed","Mon Mar 31 14:02:54 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","businessException"
"Filtering is not available for the Form widget","51572","Filtering test","","Mon Mar 31 13:41:04 UTC 2025","passed","Mon Mar 31 13:41:56 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","filtration"
"The transition/Redirect is not available","70319","The DrillDown test","","Mon Mar 31 13:50:35 UTC 2025","passed","Mon Mar 31 13:51:45 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","drillDown"
"A test to get the value from the field. MultiValueHover is always read-only, so it is impossible to set the value","88344","A test for setting a value in a field","","Mon Mar 31 13:38:39 UTC 2025","passed","Mon Mar 31 13:40:07 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","edit"
"","41393","Test to get the name of the downloaded file","","Mon Mar 31 14:10:37 UTC 2025","passed","Mon Mar 31 14:11:18 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","59285","Run-time exception validation test","","Mon Mar 31 14:09:07 UTC 2025","passed","Mon Mar 31 14:10:06 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","runtimeException"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","60329","Confirmation Popup Validation Test","","Mon Mar 31 14:05:21 UTC 2025","passed","Mon Mar 31 14:06:22 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","confirm"
"Sorting is not available for InfoWidget.","85065","Sorting test","","Mon Mar 31 13:56:50 UTC 2025","passed","Mon Mar 31 13:58:15 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","36858","Required Message text Verification field test","","Mon Mar 31 13:42:49 UTC 2025","passed","Mon Mar 31 13:43:26 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","required"
"The test sets the value in the field, and then checks the value in the field with what should be set","57042","A test for setting a value in a field","","Mon Mar 31 13:53:58 UTC 2025","passed","Mon Mar 31 13:54:55 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","125523","Business Exception Validation Test","","Mon Mar 31 13:47:12 UTC 2025","passed","Mon Mar 31 13:49:17 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","businessException"
"A test to get the value from the field. Hint is always read-only, so it is impossible to set the value.","30041","A test to check the value in a field","","Mon Mar 31 13:52:53 UTC 2025","passed","Mon Mar 31 13:53:23 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","edit"
"Filtering is not available for the Form widget","28647","Filtering test","","Mon Mar 31 13:44:50 UTC 2025","passed","Mon Mar 31 13:45:19 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","filtration"
"The test gets the value from the placeholder attribute and returns it in String format","39857","Test for getting the Placeholder value","","Mon Mar 31 13:55:37 UTC 2025","passed","Mon Mar 31 13:56:17 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","placeholder"
"Filtering is not available for the Form widget","49521","Filtering test","","Mon Mar 31 14:07:35 UTC 2025","passed","Mon Mar 31 14:08:24 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","49989","A test to get the field color value in Hex format","","Mon Mar 31 13:57:54 UTC 2025","passed","Mon Mar 31 13:58:44 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","color"
"Checking the url before the transition and after the transition/click on a special element","58428","The DrillDown test","","Mon Mar 31 13:43:30 UTC 2025","passed","Mon Mar 31 13:44:28 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","55330","Required Message text Verification field test","","Mon Mar 31 14:00:00 UTC 2025","passed","Mon Mar 31 14:00:55 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","required"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","65557","Run-time exception validation test","","Mon Mar 31 13:54:27 UTC 2025","passed","Mon Mar 31 13:55:33 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","runtimeException"
"Getting a Placeholder is not available","50499","Test for getting the Placeholder value","","Mon Mar 31 13:41:04 UTC 2025","passed","Mon Mar 31 13:41:55 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","46531","Required Message validation test for one field","","Mon Mar 31 13:59:41 UTC 2025","passed","Mon Mar 31 14:00:27 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidationAnnotation"
"Filtering is not available for the Form widget","55858","Filtering test","","Mon Mar 31 13:39:44 UTC 2025","passed","Mon Mar 31 13:40:40 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","filtration"
"The Hint field type is always read-only","29688","A test to check the field for ""Read-only""","","Mon Mar 31 13:52:23 UTC 2025","passed","Mon Mar 31 13:52:53 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","readonly"
"The test gets the value from the placeholder attribute and returns it in String format","41316","Test for getting the Placeholder value","","Mon Mar 31 14:11:20 UTC 2025","passed","Mon Mar 31 14:12:01 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","11210","A test to get the field color value in Hex format","","Mon Mar 31 14:15:22 UTC 2025","passed","Mon Mar 31 14:15:33 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","color"
"The test sets the value in the field via Popup using a unique id, and then checks the value in the field with what needs to be set","54865","A test for setting a value in a field","","Mon Mar 31 13:56:59 UTC 2025","passed","Mon Mar 31 13:57:54 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","edit"
"The test sets the value in the field, and then checks the value in the field with what should be set","50239","A test for setting a value in a field","","Mon Mar 31 14:01:59 UTC 2025","passed","Mon Mar 31 14:02:49 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","edit"
"Sorting is not available for the Form widget","179730","Sorting test","","Mon Mar 31 13:37:02 UTC 2025","passed","Mon Mar 31 13:40:02 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","sorting"
"","12015","The test for getting the value from the field","","Mon Mar 31 14:15:01 UTC 2025","passed","Mon Mar 31 14:15:13 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","read"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","66905","Required Message validation test for multiple fields","","Mon Mar 31 13:53:20 UTC 2025","passed","Mon Mar 31 13:54:27 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","fieldLevelValidation"
"Sorting is not available for the Form widget","67166","Sorting test","","Mon Mar 31 13:43:10 UTC 2025","passed","Mon Mar 31 13:44:17 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","32487","Test for getting the Placeholder value","","Mon Mar 31 13:45:26 UTC 2025","passed","Mon Mar 31 13:45:58 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","placeholder"
"Filtering is not available for InfoWidget.","48144","Filtering test","","Mon Mar 31 13:58:52 UTC 2025","passed","Mon Mar 31 13:59:40 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","46385","The DrillDown test","","Mon Mar 31 13:55:22 UTC 2025","passed","Mon Mar 31 13:56:08 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","130424","Run-time exception validation test","","Mon Mar 31 13:47:19 UTC 2025","passed","Mon Mar 31 13:49:29 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","runtimeException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","55912","A test to get the field color value in Hex format","","Mon Mar 31 14:12:30 UTC 2025","passed","Mon Mar 31 14:13:26 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","44187","Business Exception Validation Test","","Mon Mar 31 13:43:01 UTC 2025","passed","Mon Mar 31 13:43:45 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","businessException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","48169","Required Message text Verification field test","","Mon Mar 31 14:00:27 UTC 2025","passed","Mon Mar 31 14:01:15 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","required"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","70625","Confirmation Popup Validation Test","","Mon Mar 31 13:45:58 UTC 2025","passed","Mon Mar 31 13:47:09 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","confirm"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","48080","Run-time exception validation test","","Mon Mar 31 14:05:40 UTC 2025","passed","Mon Mar 31 14:06:28 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","runtimeException"
"The test checks the list of options that the method returns, with the expected result","47966","Test to get a list of options","","Mon Mar 31 14:12:00 UTC 2025","passed","Mon Mar 31 14:12:48 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","getListOptions"
"The test sets the value in the field, and then checks the value in the field with what should be set","44380","A test for setting a value in a field","","Mon Mar 31 14:03:46 UTC 2025","passed","Mon Mar 31 14:04:31 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"The test checks for the disabled attribute","41151","A test to check the field for ""Read-only""","","Mon Mar 31 13:40:40 UTC 2025","passed","Mon Mar 31 13:41:21 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","readonly"
"Sorting is not available for InfoWidget.","91564","Sorting test","","Mon Mar 31 14:01:43 UTC 2025","passed","Mon Mar 31 14:03:14 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","sorting"
"","43285","The test for getting the file name in the field","","Mon Mar 31 14:05:38 UTC 2025","passed","Mon Mar 31 14:06:21 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readNameFileInField"
"Filtering is not available for the Form widget","36013","Filtering test","","Mon Mar 31 13:51:47 UTC 2025","passed","Mon Mar 31 13:52:23 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","filtration"
"The test checks for the disabled attribute","36618","A test to check the field for ""Read-only""","","Mon Mar 31 13:52:30 UTC 2025","passed","Mon Mar 31 13:53:06 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","readonly"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","44034","Confirmation Popup Validation Test","","Mon Mar 31 13:45:18 UTC 2025","passed","Mon Mar 31 13:46:02 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","confirm"
"The InfoWidget doesn't have a Placeholder.","54455","Test for getting the Placeholder value","","Mon Mar 31 14:07:08 UTC 2025","passed","Mon Mar 31 14:08:02 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","placeholder"
"The test checks for the disabled attribute","53951","A test to check the field for ""Read-only""","","Mon Mar 31 13:58:47 UTC 2025","passed","Mon Mar 31 13:59:41 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","readonly"
"Filtering is not available for InfoWidget.","44139","Filtering test","","Mon Mar 31 14:13:26 UTC 2025","passed","Mon Mar 31 14:14:10 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","33604","A test to get the field color value in Hex format","","Mon Mar 31 14:02:50 UTC 2025","passed","Mon Mar 31 14:03:23 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","color"
"The test checks for the disabled attribute","61538","A test to check the field for ""Read-only""","","Mon Mar 31 13:43:15 UTC 2025","passed","Mon Mar 31 13:44:16 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set.","127290","A test for setting a value in a field","","Mon Mar 31 14:07:30 UTC 2025","passed","Mon Mar 31 14:09:37 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","edit"
"The test checks the status of one option, whether it is selected or not","51509","A test to check the status of one option","","Mon Mar 31 14:10:06 UTC 2025","passed","Mon Mar 31 14:10:57 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOption"
"","38664","The test for getting the value from the field","","Mon Mar 31 14:03:55 UTC 2025","passed","Mon Mar 31 14:04:33 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","read"
"Filtering is not available for InfoWidget.","45595","Filtering test","","Mon Mar 31 14:04:03 UTC 2025","passed","Mon Mar 31 14:04:49 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","filtration"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","51402","Required Message validation test for multiple fields","","Mon Mar 31 14:04:49 UTC 2025","passed","Mon Mar 31 14:05:40 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","50911","Business Exception Validation Test","","Mon Mar 31 14:01:15 UTC 2025","passed","Mon Mar 31 14:02:06 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","businessException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","60292","Required Message text Verification field test","","Mon Mar 31 13:45:26 UTC 2025","passed","Mon Mar 31 13:46:27 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","required"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","49803","Required Message validation test for multiple fields","","Mon Mar 31 14:00:39 UTC 2025","passed","Mon Mar 31 14:01:29 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","44999","Test for getting the Placeholder value","","Mon Mar 31 13:58:18 UTC 2025","passed","Mon Mar 31 13:59:03 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","50889","Test for getting the Placeholder value","","Mon Mar 31 14:03:41 UTC 2025","passed","Mon Mar 31 14:04:32 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","124278","Run-time exception validation test","","Mon Mar 31 13:47:11 UTC 2025","passed","Mon Mar 31 13:49:15 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","runtimeException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","52379","Run-time exception validation test","","Mon Mar 31 14:01:40 UTC 2025","passed","Mon Mar 31 14:02:32 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","runtimeException"
"The InfoWidget doesn't have a Placeholder.","39835","Test for getting the Placeholder value","","Mon Mar 31 14:05:38 UTC 2025","passed","Mon Mar 31 14:06:18 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","56405","A test to get the field color value in Hex format","","Mon Mar 31 13:50:10 UTC 2025","passed","Mon Mar 31 13:51:06 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","color"
"","43641","The test for getting the value from the field","","Mon Mar 31 14:11:11 UTC 2025","passed","Mon Mar 31 14:11:55 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","read"
