"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","10648","Required Message text Verification field test","","Tue Apr 01 15:23:49 UTC 2025","passed","Tue Apr 01 15:24:00 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","required"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11533","Required Message validation test for multiple fields","","Tue Apr 01 15:00:44 UTC 2025","passed","Tue Apr 01 15:00:56 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","fieldLevelValidation"
"DrillDown is not available for InfoWidget.","10671","The DrillDown test","","Tue Apr 01 15:42:58 UTC 2025","passed","Tue Apr 01 15:43:09 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","drillDown"
"Filtering is not available for the Form widget","10385","Filtering test","","Tue Apr 01 15:04:43 UTC 2025","passed","Tue Apr 01 15:04:53 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","filtration"
"Sorting is not available for the Form widget","8608","Sorting test","","Tue Apr 01 15:53:01 UTC 2025","passed","Tue Apr 01 15:53:10 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","sorting"
"Sorting is not available for the Form widget","8972","Sorting test","","Tue Apr 01 15:16:22 UTC 2025","passed","Tue Apr 01 15:16:31 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","sorting"
"The InfoWidget doesn't have a Placeholder.","9481","Test for getting the Placeholder value","","Tue Apr 01 15:44:59 UTC 2025","passed","Tue Apr 01 15:45:09 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","placeholder"
"The test sets the value in the field, and then checks the value in the field with what should be set.","20203","A test for setting a value in a field","","Tue Apr 01 15:24:34 UTC 2025","passed","Tue Apr 01 15:24:54 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","edit"
"","8011","The test for getting the value from the field","","Tue Apr 01 15:45:41 UTC 2025","passed","Tue Apr 01 15:45:49 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","read"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9677","Run-time exception validation test","","Tue Apr 01 14:53:58 UTC 2025","passed","Tue Apr 01 14:54:08 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","runtimeException"
"The test checks the value of the digits attributes","8984","Required Message text Verification field test","","Tue Apr 01 15:15:29 UTC 2025","passed","Tue Apr 01 15:15:38 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","maxInput"
"DrillDown is not available for InfoWidget.","8766","The DrillDown test","","Tue Apr 01 15:46:13 UTC 2025","passed","Tue Apr 01 15:46:22 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","8748","Required Message text Verification field test","","Tue Apr 01 15:14:56 UTC 2025","passed","Tue Apr 01 15:15:04 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","required"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10289","Confirmation Popup Validation Test","","Tue Apr 01 15:03:28 UTC 2025","passed","Tue Apr 01 15:03:38 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","confirm"
"","8950","The test for getting the value from the field","","Tue Apr 01 15:36:49 UTC 2025","passed","Tue Apr 01 15:36:58 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","read"
"The test gets the value from the placeholder attribute and returns it in String format","8400","Test for getting the Placeholder value","","Tue Apr 01 15:08:16 UTC 2025","passed","Tue Apr 01 15:08:24 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","12308","Confirmation Popup Validation Test","","Tue Apr 01 15:13:39 UTC 2025","passed","Tue Apr 01 15:13:51 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","confirm"
"The test verifies that after clearing the field, it is empty","9546","The test for deleting a file from a field","","Tue Apr 01 15:17:36 UTC 2025","passed","Tue Apr 01 15:17:46 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","clear"
"Checking the url before the transition and after the transition/click on a special element","9776","The DrillDown test","","Tue Apr 01 15:09:28 UTC 2025","passed","Tue Apr 01 15:09:38 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","drillDown"
"Filtering is not available for InfoWidget.","8203","Filtering test","","Tue Apr 01 15:37:32 UTC 2025","passed","Tue Apr 01 15:37:41 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","10829","Business Exception Validation Test","","Tue Apr 01 15:24:00 UTC 2025","passed","Tue Apr 01 15:24:10 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","businessException"
"Filtering is not available for the Form widget","9626","Filtering test","","Tue Apr 01 15:26:42 UTC 2025","passed","Tue Apr 01 15:26:51 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","filtration"
"The test gets the value from the placeholder attribute and returns it in String format","9194","Test for getting the Placeholder value","","Tue Apr 01 15:25:14 UTC 2025","passed","Tue Apr 01 15:25:23 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10010","Confirmation Popup Validation Test","","Tue Apr 01 15:32:54 UTC 2025","passed","Tue Apr 01 15:33:04 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","confirm"
"The test sets the value in the field, and then checks the value in the field with what should be set","9474","A test for setting a value in a field","","Tue Apr 01 15:17:27 UTC 2025","passed","Tue Apr 01 15:17:36 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"Sorting is not available for the Form widget","9132","Sorting test","","Tue Apr 01 15:19:28 UTC 2025","passed","Tue Apr 01 15:19:37 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10655","Business Exception Validation Test","","Tue Apr 01 15:27:23 UTC 2025","passed","Tue Apr 01 15:27:33 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","businessException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12760","Required Message validation test for multiple fields","","Tue Apr 01 15:13:51 UTC 2025","passed","Tue Apr 01 15:14:04 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","9213","Test for getting the Placeholder value","","Tue Apr 01 15:17:55 UTC 2025","passed","Tue Apr 01 15:18:04 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","placeholder"
"Filtering is not available for the Form widget","10084","Filtering test","","Tue Apr 01 14:54:28 UTC 2025","passed","Tue Apr 01 14:54:38 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11750","Confirmation Popup Validation Test","","Tue Apr 01 15:06:10 UTC 2025","passed","Tue Apr 01 15:06:22 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","confirm"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9779","Required Message validation test for multiple fields","","Tue Apr 01 15:21:04 UTC 2025","passed","Tue Apr 01 15:21:14 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11367","Confirmation Popup Validation Test","","Tue Apr 01 15:28:03 UTC 2025","passed","Tue Apr 01 15:28:14 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","confirm"
"The InfoWidget doesn't have a Placeholder.","7806","Test for getting the Placeholder value","","Tue Apr 01 15:41:35 UTC 2025","passed","Tue Apr 01 15:41:43 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11412","Required Message validation test for one field","","Tue Apr 01 14:54:48 UTC 2025","passed","Tue Apr 01 14:55:00 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidationAnnotation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8972","A test to get the field color value in Hex format","","Tue Apr 01 15:50:42 UTC 2025","passed","Tue Apr 01 15:50:51 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","color"
"The test sets the value in the field, and then checks the value in the field with what should be set","10635","A test for setting a value in a field","","Tue Apr 01 15:10:19 UTC 2025","passed","Tue Apr 01 15:10:30 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","edit"
"The InfoWidget doesn't have a Placeholder.","10407","Test for getting the Placeholder value","","Tue Apr 01 15:43:51 UTC 2025","passed","Tue Apr 01 15:44:02 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","placeholder"
"The test sets the value in the field via Popup using the name, and then checks the value in the field with what should be set","9875","A test for setting a value in a field","","Tue Apr 01 15:19:46 UTC 2025","passed","Tue Apr 01 15:19:56 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","edit_2"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11598","Required Message validation test for multiple fields","","Tue Apr 01 15:08:35 UTC 2025","passed","Tue Apr 01 15:08:46 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11821","Confirmation Popup Validation Test","","Tue Apr 01 14:55:54 UTC 2025","passed","Tue Apr 01 14:56:06 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","confirm"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12596","Business Exception Validation Test","","Tue Apr 01 14:59:46 UTC 2025","passed","Tue Apr 01 14:59:58 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","businessException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10771","Business Exception Validation Test","","Tue Apr 01 15:10:09 UTC 2025","passed","Tue Apr 01 15:10:19 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","businessException"
"The test checks for the disabled attribute","8252","A test to check the field for ""Read-only""","","Tue Apr 01 15:07:20 UTC 2025","passed","Tue Apr 01 15:07:29 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9076","Run-time exception validation test","","Tue Apr 01 14:58:19 UTC 2025","passed","Tue Apr 01 14:58:28 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","runtimeException"
"The test checks for the disabled attribute","10038","A test to check the field for ""Read-only""","","Tue Apr 01 15:09:48 UTC 2025","passed","Tue Apr 01 15:09:58 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","readonly"
"Sorting is not available for the Form widget","10213","Sorting test","","Tue Apr 01 15:29:07 UTC 2025","passed","Tue Apr 01 15:29:18 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","sorting"
"Info Widget is always read-only","9286","A test to check the field for ""Read-only""","","Tue Apr 01 15:38:42 UTC 2025","passed","Tue Apr 01 15:38:51 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9886","Business Exception Validation Test","","Tue Apr 01 14:57:21 UTC 2025","passed","Tue Apr 01 14:57:31 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","businessException"
"Sorting is not available for InfoWidget.","8344","Sorting test","","Tue Apr 01 15:51:00 UTC 2025","passed","Tue Apr 01 15:51:08 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","sorting"
"The test calls Popup, the method returns a list with column headings","9387","The test for getting column headings","","Tue Apr 01 15:21:24 UTC 2025","passed","Tue Apr 01 15:21:33 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","getColumnName"
"","10618","A test to get a value for a multifield","","Tue Apr 01 15:09:08 UTC 2025","passed","Tue Apr 01 15:09:18 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues2"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11317","Required Message validation test for multiple fields","","Tue Apr 01 15:11:12 UTC 2025","passed","Tue Apr 01 15:11:24 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","10971","Test for getting the Placeholder value","","Tue Apr 01 15:00:21 UTC 2025","passed","Tue Apr 01 15:00:32 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","placeholder"
"Filtering is not available for the Form widget","8005","Filtering test","","Tue Apr 01 15:18:56 UTC 2025","passed","Tue Apr 01 15:19:04 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","filtration"
"DrillDown is not available for InfoWidget.","9407","The DrillDown test","","Tue Apr 01 15:41:52 UTC 2025","passed","Tue Apr 01 15:42:01 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11219","Business Exception Validation Test","","Tue Apr 01 15:30:10 UTC 2025","passed","Tue Apr 01 15:30:21 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","businessException"
"Getting the field color is not available","9564","A test to get the field color value in Hex format","","Tue Apr 01 15:01:27 UTC 2025","passed","Tue Apr 01 15:01:37 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","color"
"Sorting is not available for InfoWidget.","9499","Sorting test","","Tue Apr 01 15:44:02 UTC 2025","passed","Tue Apr 01 15:44:11 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9421","Required Message text Verification field test","","Tue Apr 01 15:32:09 UTC 2025","passed","Tue Apr 01 15:32:19 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","required"
"Info Widget is always read-only","10054","A test to check the field for ""Read-only""","","Tue Apr 01 15:48:45 UTC 2025","passed","Tue Apr 01 15:48:55 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","readonly"
"Sorting is not available for the Form widget","7815","Sorting test","","Tue Apr 01 15:14:15 UTC 2025","passed","Tue Apr 01 15:14:23 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10057","A test to get the field color value in Hex format","","Tue Apr 01 15:10:30 UTC 2025","passed","Tue Apr 01 15:10:40 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","color"
"Sorting is not available for InfoWidget.","7523","Sorting test","","Tue Apr 01 15:33:24 UTC 2025","passed","Tue Apr 01 15:33:32 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","sorting"
"","10080","The test for getting the value from the field","","Tue Apr 01 15:48:55 UTC 2025","passed","Tue Apr 01 15:49:05 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"Checking the url before the transition and after the transition/click on a special element","8131","The DrillDown test","","Tue Apr 01 14:56:37 UTC 2025","passed","Tue Apr 01 14:56:45 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","drillDown"
"Info Widget is always read-only","7731","A test to check the field for ""Read-only""","","Tue Apr 01 15:34:41 UTC 2025","passed","Tue Apr 01 15:34:49 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","readonly"
"Getting the field color is not available","7904","A test to get the field color value in Hex format","","Tue Apr 01 15:19:20 UTC 2025","passed","Tue Apr 01 15:19:28 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","color"
"The test checks for the disabled attribute","9631","A test to check the field for ""Read-only""","","Tue Apr 01 15:26:51 UTC 2025","passed","Tue Apr 01 15:27:01 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","readonly"
"Sorting is not available for the Form widget","9815","Sorting test","","Tue Apr 01 15:26:12 UTC 2025","passed","Tue Apr 01 15:26:22 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","8952","Test for getting the Placeholder value","","Tue Apr 01 14:53:26 UTC 2025","passed","Tue Apr 01 14:53:35 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","placeholder"
"Filtering is not available for the Form widget","8517","Filtering test","","Tue Apr 01 15:21:42 UTC 2025","passed","Tue Apr 01 15:21:50 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","filtration"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10560","Required Message validation test for multiple fields","","Tue Apr 01 15:03:38 UTC 2025","passed","Tue Apr 01 15:03:49 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","fieldLevelValidation"
"The test checks for the disabled attribute","7741","A test to check the field for ""Read-only""","","Tue Apr 01 15:14:39 UTC 2025","passed","Tue Apr 01 15:14:47 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","readonly"
"The test sets the value, after which the method returns the full list of value-status","10814","Test to get all values with the status","","Tue Apr 01 15:10:50 UTC 2025","passed","Tue Apr 01 15:11:01 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","getValues"
"The test adds a value after removing all previous values.","10970","Value setting test with field clearing","","Tue Apr 01 15:28:25 UTC 2025","passed","Tue Apr 01 15:28:36 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","setValue"
"The test sets the characters in the field, and then returns a list of values that match or contain characters","13029","Character Matching test","","Tue Apr 01 15:13:15 UTC 2025","passed","Tue Apr 01 15:13:28 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","valuesInList"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10031","A test to get the field color value in Hex format","","Tue Apr 01 15:49:05 UTC 2025","passed","Tue Apr 01 15:49:15 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","color"
