"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The InfoWidget doesn't have a Placeholder.","8263","Test for getting the Placeholder value","","Thu Mar 27 10:07:34 UTC 2025","passed","Thu Mar 27 10:07:43 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10342","Business Exception Validation Test","","Thu Mar 27 09:22:45 UTC 2025","passed","Thu Mar 27 09:22:55 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","businessException"
"Checking the url before the transition and after the transition/click on a special element","8505","The DrillDown test","","Thu Mar 27 09:26:56 UTC 2025","passed","Thu Mar 27 09:27:05 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11872","Required Message validation test for multiple fields","","Thu Mar 27 09:28:50 UTC 2025","passed","Thu Mar 27 09:29:02 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
"The test sets the value in the field, and then checks the value in the field with what should be set","10006","A test for setting a value in a field","","Thu Mar 27 09:38:01 UTC 2025","passed","Thu Mar 27 09:38:11 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"The test sets the value in the field, and then checks the value in the field with what should be set","10791","A test for setting a value in a field","","Thu Mar 27 09:12:41 UTC 2025","passed","Thu Mar 27 09:12:52 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","edit"
"Filtering is not available for InfoWidget.","8041","Filtering test","","Thu Mar 27 10:02:31 UTC 2025","passed","Thu Mar 27 10:02:39 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","filtration"
"","8615","The test for getting the value from the field","","Thu Mar 27 09:59:09 UTC 2025","passed","Thu Mar 27 09:59:18 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","read"
"Sorting is not available for the Form widget","11194","Sorting test","","Thu Mar 27 09:18:24 UTC 2025","passed","Thu Mar 27 09:18:35 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","8880","Required Message text Verification field test","","Thu Mar 27 09:35:23 UTC 2025","passed","Thu Mar 27 09:35:32 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","required"
"DrillDown is not available for InfoWidget.","8336","The DrillDown test","","Thu Mar 27 10:02:23 UTC 2025","passed","Thu Mar 27 10:02:31 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9393","Run-time exception validation test","","Thu Mar 27 09:18:14 UTC 2025","passed","Thu Mar 27 09:18:24 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","runtimeException"
"The test sets the value in the field, and then checks the value in the field with what should be set. The Number Digits class is used for numbers with a fractional part.","12516","A test for entering numbers with a fractional part using the PercentDigits class","","Thu Mar 27 09:24:28 UTC 2025","passed","Thu Mar 27 09:24:41 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","digits"
"Sorting is not available for InfoWidget.","10954","Sorting test","","Thu Mar 27 10:11:11 UTC 2025","passed","Thu Mar 27 10:11:22 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","sorting"
"Info Widget is always read-only","10531","A test to check the field for ""Read-only""","","Thu Mar 27 10:10:29 UTC 2025","passed","Thu Mar 27 10:10:39 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","readonly"
"The test checks for the disabled attribute","10650","A test to check the field for ""Read-only""","","Thu Mar 27 09:50:42 UTC 2025","passed","Thu Mar 27 09:50:53 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","readonly"
"The method returns Option-Status pairs, for all. The test checks each pair.","10709","Test to check the status of all options","","Thu Mar 27 09:49:15 UTC 2025","passed","Thu Mar 27 09:49:26 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOptions"
"The test gets the value from the placeholder attribute and returns it in String format","10577","Test for getting the Placeholder value","","Thu Mar 27 09:30:59 UTC 2025","passed","Thu Mar 27 09:31:10 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8200","A test to get the field color value in Hex format","","Thu Mar 27 09:35:50 UTC 2025","passed","Thu Mar 27 09:35:59 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","color"
"DrillDown is not available for InfoWidget.","10164","The DrillDown test","","Thu Mar 27 10:08:56 UTC 2025","passed","Thu Mar 27 10:09:06 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","drillDown"
"The test checks for the disabled attribute","8155","A test to check the field for ""Read-only""","","Thu Mar 27 09:35:06 UTC 2025","passed","Thu Mar 27 09:35:14 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8492","A test to get the field color value in Hex format","","Thu Mar 27 09:59:18 UTC 2025","passed","Thu Mar 27 09:59:27 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11219","Run-time exception validation test","","Thu Mar 27 09:49:48 UTC 2025","passed","Thu Mar 27 09:49:59 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","runtimeException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11865","Required Message validation test for one field","","Thu Mar 27 09:14:26 UTC 2025","passed","Thu Mar 27 09:14:38 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10877","Confirmation Popup Validation Test","","Thu Mar 27 09:41:36 UTC 2025","passed","Thu Mar 27 09:41:46 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","confirm"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9062","Required Message text Verification field test","","Thu Mar 27 09:27:42 UTC 2025","passed","Thu Mar 27 09:27:51 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","required"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11646","Confirmation Popup Validation Test","","Thu Mar 27 09:31:21 UTC 2025","passed","Thu Mar 27 09:31:33 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","confirm"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10982","Business Exception Validation Test","","Thu Mar 27 09:48:21 UTC 2025","passed","Thu Mar 27 09:48:32 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","businessException"
"","10018","The test for getting the value from the field","","Thu Mar 27 10:03:50 UTC 2025","passed","Thu Mar 27 10:04:00 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10988","A test to get the field color value in Hex format","","Thu Mar 27 09:33:28 UTC 2025","passed","Thu Mar 27 09:33:39 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9973","Required Message text Verification field test","","Thu Mar 27 09:22:35 UTC 2025","passed","Thu Mar 27 09:22:45 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","required"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10843","Run-time exception validation test","","Thu Mar 27 09:41:57 UTC 2025","passed","Thu Mar 27 09:42:07 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","runtimeException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11284","Required Message validation test for multiple fields","","Thu Mar 27 09:18:03 UTC 2025","passed","Thu Mar 27 09:18:14 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","fieldLevelValidation"
"","9181","The test for getting the file name in the field","","Thu Mar 27 10:01:01 UTC 2025","passed","Thu Mar 27 10:01:10 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readNameFileInField"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","11157","Business Exception Validation Test","","Thu Mar 27 09:44:50 UTC 2025","passed","Thu Mar 27 09:45:01 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","businessException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10689","Required Message validation test for multiple fields","","Thu Mar 27 09:54:16 UTC 2025","passed","Thu Mar 27 09:54:27 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8960","A test to get the field color value in Hex format","","Thu Mar 27 09:42:55 UTC 2025","passed","Thu Mar 27 09:43:04 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10813","Required Message text Verification field test","","Thu Mar 27 09:30:16 UTC 2025","passed","Thu Mar 27 09:30:27 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","required"
"The test gets the value from the placeholder attribute and returns it in String format","8763","Test for getting the Placeholder value","","Thu Mar 27 09:17:44 UTC 2025","passed","Thu Mar 27 09:17:53 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","placeholder"
"Sorting is not available for the Form widget","9490","Sorting test","","Thu Mar 27 09:36:53 UTC 2025","passed","Thu Mar 27 09:37:03 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","sorting"
"Filtering is not available for InfoWidget.","9747","Filtering test","","Thu Mar 27 10:03:31 UTC 2025","passed","Thu Mar 27 10:03:41 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","filtration"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10177","Required Message validation test for multiple fields","","Thu Mar 27 09:41:46 UTC 2025","passed","Thu Mar 27 09:41:57 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","fieldLevelValidation"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11073","Required Message validation test for multiple fields","","Thu Mar 27 09:23:34 UTC 2025","passed","Thu Mar 27 09:23:45 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","fieldLevelValidation"
"The test sets the value in the field, and then checks the value in the field with what should be set","11407","A test for setting a value in a field","","Thu Mar 27 09:25:38 UTC 2025","passed","Thu Mar 27 09:25:49 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","edit"
"Filtering is not available for the Form widget","10692","Filtering test","","Thu Mar 27 09:14:05 UTC 2025","passed","Thu Mar 27 09:14:16 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","filtration"
"The test checks for the disabled attribute","8618","A test to check the field for ""Read-only""","","Thu Mar 27 09:53:01 UTC 2025","passed","Thu Mar 27 09:53:09 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12789","Business Exception Validation Test","","Thu Mar 27 09:19:43 UTC 2025","passed","Thu Mar 27 09:19:56 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","businessException"
"","10102","The test for getting the value from the field","","Thu Mar 27 09:57:00 UTC 2025","passed","Thu Mar 27 09:57:11 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9658","A test to get the field color value in Hex format","","Thu Mar 27 09:45:47 UTC 2025","passed","Thu Mar 27 09:45:57 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","color"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9062","A test to get the field color value in Hex format","","Thu Mar 27 09:23:05 UTC 2025","passed","Thu Mar 27 09:23:14 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","color"
"","10868","A test to get a value for a multifield","","Thu Mar 27 09:29:24 UTC 2025","passed","Thu Mar 27 09:29:34 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues2"
"The test gets the value from the placeholder attribute and returns it in String format","10751","Test for getting the Placeholder value","","Thu Mar 27 09:51:48 UTC 2025","passed","Thu Mar 27 09:51:59 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11256","Confirmation Popup Validation Test","","Thu Mar 27 09:13:11 UTC 2025","passed","Thu Mar 27 09:13:22 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","confirm"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9823","Required Message text Verification field test","","Thu Mar 27 09:53:19 UTC 2025","passed","Thu Mar 27 09:53:29 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","required"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9107","A test to get the field color value in Hex format","","Thu Mar 27 09:58:17 UTC 2025","passed","Thu Mar 27 09:58:26 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","color"
